Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,key,Boar Stud.y,ID,DESCR
Ingold,EX_7343EA,OTHER,CULLED,2019-05-05,2021-01-25,9,NA,Ingold 9,Ingold,9,Libido
Ingold,EX_Z71811,OTHER,DEAD,2020-12-09,2021-03-08,2,NA,Ingold 2,Ingold,2,Death-Terminated
MB 7081,1100E,SPG120,CULLED,2020-02-02,2021-01-10,38,92.84348835835443,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,1104E,SPG120,CULLED,2020-02-02,2021-02-14,41,103.66770156573344,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,1202C,SPG240,CULLED,2019-10-20,2021-01-10,38,90.99478719469809,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,1330C,SPG240,DEAD,2019-10-20,2021-01-07,35,102.17981915682452,MB 7081 35,MB 7081,35,FEETANDLEGS
MB 7081,159F9,SPG120,CULLED,2018-08-12,2021-01-10,38,94.5975235184967,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,1928A,SPG120,CULLED,2019-08-11,2021-01-10,38,98.98448725085285,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,1930A,SPG120,CULLED,2019-08-11,2021-01-10,38,97.49717415774916,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,2096F,SPG120,CULLED,2020-05-18,2021-02-14,41,106.37738949782887,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,2099C,SPG240,CULLED,2019-11-24,2021-01-10,35,114.65500075329822,MB 7081 35,MB 7081,35,FEETANDLEGS
MB 7081,209K9,SPG120,CULLED,2019-05-26,2021-01-10,38,97.58523029780433,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,2107C,SPG240,CULLED,2019-11-24,2021-01-10,38,90.99736884389233,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,2341F,SPG120,CULLED,2020-05-18,2021-01-10,38,95.30907483633622,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,2545C,SPG120,CULLED,2019-08-11,2021-01-10,38,96.87298036058523,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,2797C,SPG120,CULLED,2019-08-11,2021-02-14,41,103.68116694143978,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,314K9,SPG120,CULLED,2019-05-26,2021-01-10,38,91.74150644744499,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,3386G,SPG120,CULLED,2020-06-21,2021-02-14,36,108.01818673356003,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,3448G,SPG120,CULLED,2020-06-21,2021-02-14,36,103.38439192409581,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,3468G,SPG120,CULLED,2020-06-21,2021-02-14,41,104.62121857251715,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,3469G,SPG120,CULLED,2020-06-21,2021-01-10,36,97.5409088595926,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,3636F,SPG240,CULLED,2020-05-18,2021-01-10,37,93.37080668174816,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,416J6,SPG240,CULLED,2019-01-07,2021-01-10,36,93.56544105426936,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,4297B,SPG240,CULLED,2019-09-15,2021-01-10,36,104.63422554298502,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,5719B,SPG120,CULLED,2019-06-30,2021-01-10,38,94.0995707986013,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,5797B,SPG120,CULLED,2019-06-30,2021-02-14,37,112.80727122126072,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,5836F,SPG240,CULLED,2020-06-21,2021-01-10,38,90.05903213448521,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,6204D,SPG120,CULLED,2019-11-24,2021-01-10,38,98.03978006824401,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,6238E,SPG240,CULLED,2020-03-08,2021-01-10,36,98.7548662410705,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,64007,PICL02,CULLED,2020-09-25,2021-01-10,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64008,PICL03,CULLED,2020-09-25,2021-01-10,36,NA,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,64010,PICL03,CULLED,2020-09-25,2021-01-10,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64017,PICL02,CULLED,2020-09-25,2021-02-14,36,NA,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,64027,PICL02,CULLED,2020-09-25,2021-01-10,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64029,PICL02,CULLED,2020-09-25,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64031,PICL02,CULLED,2020-09-25,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64081,PICL02,CULLED,2020-11-01,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64084,PICL02,CULLED,2020-11-01,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64089,PICL02,CULLED,2020-11-01,2021-02-14,36,NA,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,64103,PICL02,CULLED,2020-11-01,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64124,PICL02,CULLED,2020-12-06,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64129,PICL02,CULLED,2020-12-06,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64132,PICL03,DEAD,2020-12-06,2021-03-02,28,NA,MB 7081 28,MB 7081,28,DIED
MB 7081,64137,PICL02,CULLED,2020-12-06,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64147,PICL02,CULLED,2020-12-06,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64148,PICL02,CULLED,2020-12-06,2021-02-14,39,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN
MB 7081,64151,PICL03,CULLED,2020-12-06,2021-02-14,36,NA,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,64168,PICL02,DEAD,2021-02-14,2021-03-09,28,NA,MB 7081 28,MB 7081,28,DIED
MB 7081,6478D,SPG120,CULLED,2019-11-24,2021-01-10,38,95.6936812871431,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,6909E,SPG240,CULLED,2020-04-12,2021-01-10,37,106.31154251738423,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,7002D,SPG120,CULLED,2019-11-24,2021-01-10,38,96.2562070317074,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,7199D,SPG120,CULLED,2019-11-24,2021-02-14,41,102.59347344955752,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,7292C,SPG240,CULLED,2019-12-29,2021-01-10,38,91.41214507886728,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,7305C,SPG240,CULLED,2019-12-29,2021-01-10,38,89.68760071332406,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,8184D,SPG120,CULLED,2019-12-29,2021-02-14,37,107.39381037628642,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,8533G,SPG120,CULLED,2020-08-09,2021-01-10,37,98.14074924561673,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,8547A,SPG240,DEAD,2019-06-30,2021-03-08,28,101.30285064548275,MB 7081 28,MB 7081,28,DIED
MB 7081,8608A,SPG240,CULLED,2019-06-30,2021-01-10,35,92.48882114637357,MB 7081 35,MB 7081,35,FEETANDLEGS
MB 7081,8628G,SPG120,CULLED,2020-08-09,2021-01-10,38,98.18281976604807,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,8629G,SPG120,CULLED,2020-08-09,2021-02-14,37,116.76047047578435,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,8646E,SPG120,CULLED,2020-04-12,2021-02-14,36,104.79055050924033,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,8707G,SPG120,CULLED,2020-08-09,2021-02-14,41,101.81534744025254,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,8743G,SPG120,CULLED,2020-08-09,2021-02-14,41,103.36015424782438,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,8878E,SPG120,CULLED,2020-04-12,2021-02-14,41,103.46056983271531,MB 7081 41,MB 7081,41,LOW INDEX
MB 7081,8879E,SPG120,CULLED,2020-04-12,2021-01-10,38,98.45763597325933,MB 7081 38,MB 7081,38,ANATOMY
MB 7081,9223G,SPG120,CULLED,2020-08-09,2021-01-10,36,103.6648157185823,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,9582E,SPG120,CULLED,2020-04-12,2021-01-10,37,94.6287058019439,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,9587D,SPG120,CULLED,2020-02-02,2021-02-14,36,105.89445046581653,MB 7081 36,MB 7081,36,GENETIC SERVICES
MB 7081,9658E,SPG120,CULLED,2020-04-12,2021-02-14,37,110.38252755145143,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7081,9891A,SPG240,CULLED,2019-08-11,2021-01-10,37,95.43992656286076,MB 7081 37,MB 7081,37,SEMEN QUALITY
MB 7082,1226H,SPG240,CULLED,2020-12-26,2020-12-27,41,100.76056209512785,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,1285H,SPG240,CULLED,2020-12-26,2021-02-02,41,99.19903080471828,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,1312H,SPG240,DEAD,2020-12-26,2021-01-10,25,110.7787203252996,MB 7082 25,MB 7082,25,DIED
MB 7082,1329H,SPG240,CULLED,2020-12-26,2020-12-27,41,113.7203671001848,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,1337H,SPG240,DEAD,2020-12-26,2021-03-03,41,104.00192978602949,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,1348H,SPG240,CULLED,2020-12-26,2021-02-02,46,100.22508800162868,MB 7082 46,MB 7082,46,BEHAVIOR
MB 7082,1404C,SPG240,CULLED,2019-11-02,2020-12-27,47,92.49911423937884,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,1411C,SPG240,CULLED,2019-11-02,2020-12-27,47,90.3248893113248,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,1436C,SPG240,CULLED,2019-11-02,2021-03-07,47,85.72585011539721,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,1442H,SPG240,CULLED,2020-12-26,2021-02-02,44,100.59575540064259,MB 7082 44,MB 7082,44,ANATOMY
MB 7082,1452H,SPG240,CULLED,2020-12-26,2021-03-07,43,105.6087941540973,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,1496E,SPG120,CULLED,2020-02-16,2021-02-02,42,104.89255270093345,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,1541E,SPG120,CULLED,2020-02-16,2021-02-02,42,106.57721094358888,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,1737E,SPG120,CULLED,2020-02-16,2021-02-02,42,108.40364332505436,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,1950E,SPG120,CULLED,2020-02-16,2020-12-27,42,93.58111164263532,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,2298C,SPG240,CULLED,2019-12-07,2021-03-07,47,93.02468069519169,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,2683G,SPG120,CULLED,2020-07-05,2021-02-02,42,101.01019321859309,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,2685G,SPG120,CULLED,2020-07-05,2021-02-02,42,98.07870568174147,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,2686G,SPG120,CULLED,2020-07-05,2020-12-27,42,91.20326263071941,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,2688G,SPG120,CULLED,2020-07-05,2021-02-02,42,94.50143885420616,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,2799C,SPG120,CULLED,2019-08-24,2021-02-02,42,100.02209800127746,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,280J8,SPG120,CULLED,2019-01-19,2021-02-02,42,104.37017925197756,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,312J8,SPG120,CULLED,2019-01-19,2020-12-27,42,98.48981922447189,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,3390G,SPG120,CULLED,2020-07-05,2021-02-02,42,94.86824583708265,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,3417G,SPG120,CULLED,2020-07-05,2021-02-02,42,99.1624365980533,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,3471G,SPG120,CULLED,2020-07-05,2021-02-02,42,93.8885485107822,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,354F9,SPG120,CULLED,2018-08-25,2020-12-27,42,101.3841558685784,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,359F6,SPG120,CULLED,2018-07-21,2021-02-02,42,99.17136717346854,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,3960A,SPG240,CULLED,2019-06-16,2021-02-02,47,98.81871245798149,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,480H1,SPG240,CULLED,2018-11-10,2020-12-27,43,98.7709979761914,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,510K3,SPG240,CULLED,2019-04-07,2021-02-02,47,99.80405304311361,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,5523F,SPG240,CULLED,2020-05-30,2020-12-27,44,105.12983745250381,MB 7082 44,MB 7082,44,ANATOMY
MB 7082,554G4,SPG120,CULLED,2018-08-25,2020-12-27,42,100.18998665611278,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,5828F,SPG240,CULLED,2020-07-05,2020-12-27,47,88.73141118812701,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,6010G,SPG240,CULLED,2020-12-26,2021-03-07,41,118.15860136782457,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,6120E,SPG240,CULLED,2020-03-21,2020-12-27,46,110.7714549005888,MB 7082 46,MB 7082,46,BEHAVIOR
MB 7082,6150E,SPG240,CULLED,2020-03-21,2020-12-27,43,106.3346937921965,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,6194E,SPG240,CULLED,2020-03-21,2021-03-07,41,107.31972644138366,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,6302E,SPG240,CULLED,2020-03-21,2021-03-07,43,112.62999011851127,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,6307B,SPG120,CULLED,2019-07-20,2021-02-02,42,105.80283574729332,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,6348E,SPG240,CULLED,2020-03-21,2021-03-07,47,91.22095854248602,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,650K1,SPG120,CULLED,2019-02-24,2020-12-27,42,90.24372884402985,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,70004,PICL03,CULLED,2020-09-13,2020-12-27,43,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,70022,PICL02,CULLED,2020-09-13,2021-02-02,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70033,PICL02,CULLED,2020-09-13,2020-12-27,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70039,PICL02,CULLED,2020-09-13,2021-03-07,41,NA,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,70049,PICL02,CULLED,2020-10-18,2021-02-02,47,NA,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,70055,PICL02,CULLED,2020-10-18,2021-02-02,46,NA,MB 7082 46,MB 7082,46,BEHAVIOR
MB 7082,70057,PICL03,CULLED,2020-10-18,2021-02-02,43,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,70079,PICL02,CULLED,2020-10-18,2020-12-27,43,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,70080,PICL02,CULLED,2020-10-18,2021-02-02,43,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,70082,PICL03,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70085,PICL03,DEAD,2020-11-22,2021-01-29,41,NA,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,70086,PICL03,CULLED,2020-11-22,2021-02-02,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70094,PICL03,DEAD,2020-11-22,2021-01-06,25,NA,MB 7082 25,MB 7082,25,DIED
MB 7082,70095,PICL02,CULLED,2020-11-22,2021-02-02,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70096,PICL03,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70097,PICL02,CULLED,2020-11-22,2021-02-02,47,NA,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,70098,PICL02,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70102,PICL02,DEAD,2020-11-22,2021-01-27,25,NA,MB 7082 25,MB 7082,25,DIED
MB 7082,70104,PICL02,CULLED,2020-11-22,2021-02-02,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70105,PICL02,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70108,PICL02,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70110,PICL02,CULLED,2020-11-22,2021-02-02,47,NA,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,70112,PICL02,DEAD,2020-11-22,2020-12-30,41,NA,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,70114,PICL02,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70117,PICL02,CULLED,2020-11-22,2020-12-27,41,NA,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,70120,PICL02,CULLED,2020-11-22,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70144,PICL02,CULLED,2021-02-01,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70153,PICL02,CULLED,2021-02-01,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70159,PICL02,CULLED,2021-02-01,2021-03-07,45,NA,MB 7082 45,MB 7082,45,WILL NOT TRAIN
MB 7082,70285,PICL02,CULLED,2021-03-06,2021-03-09,41,NA,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,7432D,SPG120,CULLED,2019-12-07,2021-02-02,42,104.41625104570622,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,7488L,SPG240,CULLED,2018-09-29,2021-03-07,41,111.51329651186947,MB 7082 41,MB 7082,41,FEETANDLEGS
MB 7082,7653C,SPG240,CULLED,2020-01-11,2021-03-07,47,95.04585681818001,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,7666C,SPG240,CULLED,2020-01-11,2021-03-07,47,91.1767393820305,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,7683C,SPG240,CULLED,2020-01-11,2021-03-07,43,100.31164945098557,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,7692C,SPG240,DEAD,2020-01-11,2021-02-08,25,95.74776243606178,MB 7082 25,MB 7082,25,DIED
MB 7082,7698C,SPG240,CULLED,2020-01-11,2020-12-27,47,88.27423205167935,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,7793D,SPG120,CULLED,2019-12-07,2021-02-02,42,105.91878488640515,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,7924A,SPG120,CULLED,2019-06-16,2021-02-02,42,100.25534353369628,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,8142F,SPG120,CULLED,2020-05-30,2021-02-02,42,97.69778460716284,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,8189C,SPG240,CULLED,2020-02-16,2020-12-27,47,84.83635465720347,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,8315C,SPG240,CULLED,2020-02-16,2020-12-27,47,85.45923652875237,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,8379A,SPG120,CULLED,2019-06-16,2021-02-02,42,108.22156765356877,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,8417D,SPG120,CULLED,2019-12-07,2020-12-27,43,93.22909364944746,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,8960C,SPG120,CULLED,2019-09-28,2021-02-02,42,99.86820394939485,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,8969A,SPG240,CULLED,2019-07-20,2021-03-07,47,97.66248885838368,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,9033D,SPG120,CULLED,2020-01-11,2021-02-02,42,102.29275484719425,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9036D,SPG120,CULLED,2020-01-11,2020-12-27,42,93.19670866841787,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9038D,SPG120,CULLED,2020-01-11,2021-02-02,42,95.95682072400142,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9040A,SPG240,CULLED,2019-07-20,2021-03-07,47,89.61640511652942,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,9048A,SPG240,CULLED,2019-07-20,2020-12-27,47,83.87387336561233,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,9070C,SPG120,CULLED,2019-11-02,2021-02-02,42,94.4329021790299,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9099C,SPG120,CULLED,2019-11-02,2021-02-02,42,105.45114005600665,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9205D,SPG120,CULLED,2020-01-11,2021-02-02,42,93.65960236748258,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9517D,SPG120,CULLED,2020-01-11,2021-02-02,42,92.8888437066673,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,9797A,SPG240,CULLED,2019-08-24,2020-12-27,47,91.60009168696544,MB 7082 47,MB 7082,47,LOW INDEX
MB 7082,PIC208681968,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208683985,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208685890,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208689733,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208689738,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208691053,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208691057,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208693286,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208693291,PICL03,CULLED,2021-03-06,2021-03-11,43,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY
MB 7082,PIC208694236,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208696263,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208697303,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698011,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698013,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698014,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698868,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698883,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208698885,PICL03,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208699912,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208699921,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208699922,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208701296,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208701373,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208702264,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208703700,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7082,PIC208706915,PICL02,CULLED,2021-03-06,2021-03-11,42,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES
MB 7092,1042C,SPG240,CULLED,2019-10-04,2021-01-04,4,112.92424955876236,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,1084C,SPG240,DEAD,2019-10-04,2020-12-24,1,97.89168068260305,MB 7092 1,MB 7092,1,DIED
MB 7092,1132C,SPG240,CULLED,2019-10-04,2021-01-04,36,87.06317667624927,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,1160C,SPG240,DEAD,2019-10-04,2021-02-07,2,105.6983299554018,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,1512G,SPG240,DEAD,2020-10-04,2021-02-25,2,83.84535968100953,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,1670J,SPG240,DEAD,2020-11-14,2021-02-11,2,108.96939884789779,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2004035,SPG240,DEAD,2021-01-23,2021-01-30,2,106.76681794711925,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2004671,SPG240,DEAD,2021-01-23,2021-02-15,2,113.23730488184961,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2004751,SPG240,DEAD,2021-01-23,2021-02-05,2,106.85866524993749,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2116C,SPG240,DEAD,2019-11-30,2021-01-10,2,104.29390793051024,MB 7092 2,MB 7092,2,FEETANDLEGS
