Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud
MB 7081,2106650,SPG240,WORKING,2024-02-05,NA,NA,106.51310153686661,MB 7081,20001172568,2024-04-12,AE,5D 2B PCAI PX,2689,74,74.06,US,0.23,148.12,644,NA,85,607_17_747,106.25,MB 7081
MB 7081,2106650,SPG240,WORKING,2024-02-05,NA,NA,106.51310153686661,MB 7081,20001172384,2024-04-05,WP,5D 2B PCAI PX,2432,66.1,66.27,US,0.241,132.539,550,NA,85,607_17_747,106.39,MB 7081
MB 7081,2106650,SPG240,WORKING,2024-02-05,NA,NA,106.51310153686661,MB 7081,20001172757,2024-04-19,AE,5D 2B PCAI PX,2950,76.9,76.99,US,0.299,153.979,515,NA,85,607_17_747,106.87,MB 7081
MB 7081,2106650,SPG240,WORKING,2024-02-05,NA,NA,106.51310153686661,MB 7081,20001172953,2024-04-26,AE,5D 2B PCAI PX,833,26.2,26.32,US,0.15,52.65,351,NA,85,607_17_747,106.51,MB 7081
MB 7081,2106659,SPG240,DEAD,2024-02-05,2024-02-07,28,112.37514998765916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001172848,2024-04-22,AE,5D 2B PCAI PX,831,26.2,26.25,US,0.15,52.5,350,NA,85,607_17_747,108.97,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001172653,2024-04-15,WP,5D 2B PCAI PX,856,26.3,26.46,US,0.158,52.93,335,NA,85,607_17_747,108.94,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001172379,2024-04-05,AC,5D 2B PCAI PX,2429,66.1,66.24,US,0.24,132.47,552,NA,85,607_17_747,109.3,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001172485,2024-04-08,AC,5D 2B PCAI PX,707,20.6,20.64,US,0.186,41.29,222,NA,85,607_17_747,109.25,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001172191,2024-03-29,AE,5D 2B PCAI PX,1454,41,41.08,US,0.208,82.16,395,NA,85,607_17_747,109.39,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171939,2024-03-18,AE,5D 2B PCAI PX,1202,38,38.18,US,0.148,76.36,516,NA,85,607_17_747,109.34,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171729,2024-03-11,AE,5D 2B PCAI PX,NA,0,0,TR,0.1,20,200,27,75,607_17_747,108.92,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001170812,2024-02-07,AE,5D 2B PCAI PX,944,28,28.07,US,0.176,56.14,319,NA,85,607_17_747,110.89,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171152,2024-02-19,WP,5D 2B PCAI PX,633,21.7,21.74,US,0.126,43.47,345,NA,85,607_17_747,109.65,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171014,2024-02-14,AE,5D 2B PCAI PX,680,23.3,23.44,US,0.125,46.87,375,NA,85,607_17_747,110.79,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171540,2024-03-04,AE,5D 2B PCAI PX,464,16,16,US,0.125,32,256,NA,85,607_17_747,109.17,MB 7081
MB 7081,2106666,SPG240,WORKING,2024-02-05,NA,NA,108.96706898826578,MB 7081,20001171365,2024-02-26,AE,5D 2B PCAI PX,816,25.1,25.12,US,0.16,50.24,314,NA,85,607_17_747,108.989,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001171320,2024-02-25,AE,5D 2B PCAI PX,2177,57.4,57.46,US,0.281,114.92,409,NA,85,607_17_747,102.09,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001170969,2024-02-12,AE,5D 2B PCAI PX,671,21.7,21.84,US,0.14,43.68,312,NA,85,607_17_747,102.14,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001171650,2024-03-08,AC,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,102.23,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001172053,2024-03-22,AE,5D 2B PCAI PX,799,22.5,22.56,US,0.209,45.12,216,NA,85,607_17_747,102.22,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001172439,2024-04-05,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,101.94,MB 7081
MB 7081,2106672,SPG240,WORKING,2024-02-05,NA,NA,100.6294162681791,MB 7081,20001172722,2024-04-18,AC,5D 2B PCAI PX,1609,42,42,US,0.299,84.01,281,NA,85,607_17_747,100.48,MB 7081
MB 7081,2106673,SPG240,CULLED,2024-02-05,2024-03-12,40,104.48545224024161,MB 7081,20001171630,2024-03-08,AC,5D 2B PCAI PX,2352,63.9,63.92,US,0.244,127.849,524,NA,85,607_17_747,105.52,MB 7081
MB 7081,2106673,SPG240,CULLED,2024-02-05,2024-03-12,40,104.48545224024161,MB 7081,20001170871,2024-02-09,AE,5D 2B PCAI PX,1099,32,32.08,US,0.186,64.17,345,NA,85,607_17_747,105.61,MB 7081
MB 7081,2106673,SPG240,CULLED,2024-02-05,2024-03-12,40,104.48545224024161,MB 7081,20001171463,2024-03-01,AC,5D 2B PCAI PX,894,31.1,31.12,US,0.123,62.23,506,NA,85,607_17_747,105.849,MB 7081
MB 7081,2106673,SPG240,CULLED,2024-02-05,2024-03-12,40,104.48545224024161,MB 7081,20001171091,2024-02-16,AC,5D 2B PCAI PX,1612,44.2,44.27,US,0.233,88.54,380,NA,85,607_17_747,106.47,MB 7081
MB 7081,2106673,SPG240,CULLED,2024-02-05,2024-03-12,40,104.48545224024161,MB 7081,20001171234,2024-02-23,AC,5D 2B PCAI PX,1921,52.5,52.64,US,0.235,105.28,448,NA,85,607_17_747,106.17,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001171317,2024-02-25,AE,5D 2B PCAI PX,1512,42.5,42.63,US,0.21,85.26,406,NA,85,607_17_747,102.55,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001170971,2024-02-12,AC,5D 2B PCAI PX,880,28.1,28.2,US,0.145,56.4,389,NA,85,607_17_747,103.51,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001171701,2024-03-09,AC,5D 2B PCAI PX,1644,47.7,47.84,US,0.188,95.69,509,NA,85,607_17_747,101.65,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001172062,2024-03-22,WP,5D 2B PCAI PX,2543,67.5,67.61,US,0.271,135.22,499,NA,85,607_17_747,100.819,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001172737,2024-04-18,WP,5D 2B PCAI PX,1987,55.4,55.4,US,0.219,110.81,506,NA,85,607_17_747,101.34,MB 7081
MB 7081,2106689,SPG240,WORKING,2024-02-05,NA,NA,101.27797051899185,MB 7081,20001172436,2024-04-05,PM,5D 2B PCAI PX,1684,47.4,47.46,US,0.21,94.92,452,NA,85,607_17_747,100.81,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001172622,2024-04-12,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,100.66,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001172256,2024-03-30,PM,5D 3B TRAD PX,733,13.3,13.33,US,0.2,40,200,NA,85,607_17_747,101.61,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001172933,2024-04-25,AE,5D 2B PCAI PX,2182,56.9,56.96,US,0.299,113.91,381,NA,85,607_17_747,102.25,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001171645,2024-03-08,AE,5D 2B PCAI PX,1346,39.7,39.87,US,0.178,79.74,448,NA,85,607_17_747,103.13,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001171855,2024-03-15,AC,5D 2B PCAI PX,1908,52.9,52.96,US,0.223,105.92,475,NA,85,607_17_747,102.86,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001170830,2024-02-07,AE,5D 2B PCAI PX,2027,52.9,52.92,US,0.299,105.84,354,NA,85,607_17_747,103.62,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001171480,2024-03-01,AE,5D 2B PCAI PX,1945,51.5,51.56,US,0.275,103.12,375,NA,85,607_17_747,103.56,MB 7081
MB 7081,2106701,SPG240,WORKING,2024-02-05,NA,NA,102.25488895983099,MB 7081,20001171248,2024-02-23,WP,5D 2B PCAI PX,650,26,26,US,0.1,52,520,NA,85,607_17_747,103.95,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001171220,2024-02-23,AE,5D 2B PCAI PX,1789,51.4,51.48,US,0.195,102.959,528,NA,85,607_17_747,114.319,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001170978,2024-02-12,AC,5D 2B PCAI PX,419,16.1,16.16,US,0.105,32.33,308,NA,85,607_17_747,114.17,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001171452,2024-03-01,WP,5D 2B PCAI PX,1560,46.4,46.46,US,0.175,92.92,531,NA,85,607_17_747,114.069,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001170826,2024-02-07,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,114.08,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001170889,2024-02-09,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,114.08,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001171621,2024-03-08,AE,5D 2B PCAI PX,1992,57.2,57.33,US,0.195,114.66,588,NA,85,607_17_747,114.13,MB 7081
MB 7081,2106721,SPG240,CULLED,2024-02-05,2024-03-12,40,114.12664625357007,MB 7081,20001171712,2024-03-11,AC,5D 2B PCAI PX,716,24.6,24.68,US,0.125,49.37,395,NA,85,607_17_747,114.03,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171604,2024-03-06,PM,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,112.77,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001172072,2024-03-24,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.459,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001172103,2024-03-25,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.27,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171997,2024-03-22,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.459,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001170890,2024-02-09,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.2,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001170827,2024-02-07,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.2,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171445,2024-02-29,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,112.67,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171502,2024-03-01,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,112.67,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171312,2024-02-24,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.37,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171002,2024-02-12,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,112.989,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001171006,2024-02-14,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,112.989,MB 7081
MB 7081,2106745,SPG240,CULLED,2024-02-05,2024-04-16,40,111.20650184362388,MB 7081,20001172262,2024-03-30,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,113.27,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001172380,2024-04-05,WP,5D 2B PCAI PX,1613,49.4,49.41,US,0.162,98.82,610,NA,85,607_17_747,109.15,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001172491,2024-04-08,AC,5D 2B PCAI PX,1537,46.2,46.24,US,0.17,92.48,544,NA,85,607_17_747,109.489,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171022,2024-02-14,AE,5D 2B PCAI PX,638,22.5,22.5,US,0.12,45,375,NA,85,607_17_747,108.75,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171159,2024-02-19,AE,5D 2B PCAI PX,496,18.8,18.97,US,0.106,37.94,358,NA,85,607_17_747,109.52,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171354,2024-02-26,PM,5D 2B PCAI PX,1206,38,38.1,US,0.15,76.2,508,NA,85,607_17_747,109.53,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171534,2024-03-04,AC,5D 2B PCAI PX,659,23.6,23.63,US,0.117,47.26,404,NA,85,607_17_747,109.709,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001170829,2024-02-07,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,108.62,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001170873,2024-02-09,AE,5D 2B PCAI PX,716,25.2,25.26,US,0.12,50.52,421,NA,85,607_17_747,108.62,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171932,2024-03-18,WP,5D 2B PCAI PX,912,31.3,31.44,US,0.125,62.87,503,NA,85,607_17_747,109.48,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001171730,2024-03-11,AE,5D 2B PCAI PX,NA,0,0,TR,0.1,10,100,27,75,607_17_747,109.45,MB 7081
MB 7081,2106748,SPG240,CULLED,2024-02-05,2024-04-16,40,109.02390668331705,MB 7081,20001172192,2024-03-29,AE,5D 2B PCAI PX,2329,65,65.1,US,0.217,130.19,600,NA,85,607_17_747,109.22,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001172195,2024-03-29,WP,5D 2B PCAI PX,1745,52.4,52.41,US,0.171,104.819,613,NA,85,607_17_747,106.37,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171721,2024-03-11,AE,5D 2B PCAI PX,2731,68.8,68.8,US,0.377,137.599,365,NA,85,607_17_747,107.77,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171951,2024-03-20,WP,5D 2B PCAI PX,1245,35.7,35.77,US,0.196,71.54,365,NA,95,607_17_747,106.94,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001170879,2024-02-09,AE,5D 2B PCAI PX,1356,37.4,37.46,US,0.227,74.91,330,NA,85,607_17_747,107.66,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171549,2024-03-04,WP,5D 2B PCAI PX,1140,34.4,34.44,US,0.168,68.88,410,NA,85,607_17_747,108.14,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171361,2024-02-26,AC,5D 2B PCAI PX,1327,37.2,37.31,US,0.212,74.62,352,NA,85,607_17_747,108.53,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171188,2024-02-21,AE,5D 2B PCAI PX,1463,43.5,43.52,US,0.176,87.04,495,NA,85,607_17_747,108.69,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001171082,2024-02-16,WP,5D 2B PCAI PX,1480,42.5,42.6,US,0.195,85.21,437,NA,85,607_17_747,107.86,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001172510,2024-04-10,WP,5D 2B PCAI PX,1813,50,50.04,US,0.228,100.09,439,NA,85,607_17_747,107.05,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001172328,2024-04-03,AE,5D 2B PCAI PX,2022,52.7,52.77,US,0.299,105.54,353,NA,85,607_17_747,106.459,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001172650,2024-04-15,AE,5D 2B PCAI PX,1094,33.4,33.42,US,0.163,66.83,410,NA,85,607_17_747,107.66,MB 7081
MB 7081,2106749,SPG240,WORKING,2024-02-05,NA,NA,107.46914856659261,MB 7081,20001172873,2024-04-24,DW,5D 2B PCAI PX,509,15.1,15.22,US,0.173,30.44,176,NA,85,607_17_747,107.47,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001172719,2024-04-18,AC,5D 2B PCAI PX,801,22.6,22.66,US,0.207,45.33,219,NA,85,607_17_747,99.41,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001172435,2024-04-05,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,100.02,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001171322,2024-02-25,AE,5D 2B PCAI PX,1551,43.7,43.78,US,0.209,87.57,419,NA,85,607_17_747,101.13,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001170956,2024-02-12,AE,5D 2B PCAI PX,969,30.6,30.6,US,0.15,61.2,408,NA,85,607_17_747,100.93,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001172065,2024-03-22,AC,5D 2B PCAI PX,2359,63.7,63.86,US,0.248,127.72,515,NA,85,607_17_747,100.16,MB 7081
MB 7081,2106766,SPG240,WORKING,2024-02-05,NA,NA,99.49000637888861,MB 7081,20001171700,2024-03-09,AC,5D 2B PCAI PX,2022,56.2,56.24,US,0.221,112.48,509,NA,85,607_17_747,101.16,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001171680,2024-03-08,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,102.209,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001172031,2024-03-22,AE,5D 2B PCAI PX,NA,0,0,TR,0.2,40,200,27,85,607_17_747,102.56,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001170876,2024-02-09,WP,5D 2B PCAI PX,500,16,16.02,US,0.145,32.04,221,NA,85,607_17_747,103.79,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001171290,2024-02-23,AE,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,103.11,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001172440,2024-04-05,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,101.709,MB 7081
MB 7081,2106775,SPG240,WORKING,2024-02-05,NA,NA,101.05926870829369,MB 7081,20001172735,2024-04-18,AC,5D 2B PCAI PX,NA,0,0,TR,0,0,0,22,0,607_17_747,101.16,MB 7081
MB 7081,2106785,SPG240,DEAD,2024-02-05,2024-02-23,28,109.57271339837725,MB 7081,20001171007,2024-02-14,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,110.17,MB 7081
MB 7081,2106785,SPG240,DEAD,2024-02-05,2024-02-23,28,109.57271339837725,MB 7081,20001171003,2024-02-12,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,110.17,MB 7081
MB 7081,2106785,SPG240,DEAD,2024-02-05,2024-02-23,28,109.57271339837725,MB 7081,20001170828,2024-02-07,NA,NA,NA,0,0,NC,0,0,0,NA,0,607_17_747,110.88,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001170955,2024-02-12,AC,5D 2B PCAI PX,1058,31.3,31.5,US,0.175,62.99,360,NA,85,607_17_747,101.4,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001171319,2024-02-25,AC,5D 2B PCAI PX,NA,0,0,TR,0,0,0,22,0,607_17_747,99.59,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001172063,2024-03-22,AC,5D 2B PCAI PX,804,22.6,22.68,US,0.209,45.35,217,NA,85,607_17_747,100.72,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001171699,2024-03-09,AE,5D 2B PCAI PX,775,21.7,21.84,US,0.21,43.68,208,NA,85,607_17_747,100.25,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001172716,2024-04-18,WP,5D 2B PCAI PX,748,21.2,21.39,US,0.199,42.78,215,NA,85,607_17_747,98.41,MB 7081
MB 7081,2106787,SPG240,WORKING,2024-02-05,NA,NA,98.21915301335527,MB 7081,20001172434,2024-04-05,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,99.91,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001172432,2024-04-05,AC,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,98.28,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001172715,2024-04-18,AC,5D 2B PCAI PX,1215,31.7,31.86,US,0.291,63.72,219,NA,85,607_17_747,97.98,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001171697,2024-03-09,AE,5D 2B PCAI PX,NA,0,0,TR,0,0,0,22,0,607_17_747,98.21,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001172066,2024-03-22,AC,5D 2B PCAI PX,320,11.3,11.36,US,0.119,22.72,191,NA,85,607_17_747,98.98,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001171315,2024-02-25,AC,5D 2B PCAI PX,1968,54.7,54.86,US,0.219,109.709,501,NA,85,607_17_747,98.76,MB 7081
MB 7081,2106790,SPG240,WORKING,2024-02-05,NA,NA,97.88815589070614,MB 7081,20001170958,2024-02-12,AE,5D 2B PCAI PX,1727,48.2,48.38,US,0.215,96.75,450,NA,85,607_17_747,99.74,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001170957,2024-02-12,AE,5D 2B PCAI PX,2125,55.4,55.46,US,0.299,110.92,371,NA,85,607_17_747,103.34,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001171293,2024-02-23,AE,5D 2B PCAI PX,25,1,1,US,0.1,2,20,NA,85,607_17_747,103.19,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001171479,2024-03-01,AC,5D 2B PCAI PX,1014,30.7,30.72,US,0.167,61.45,368,NA,85,607_17_747,103.569,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001171799,2024-03-13,AE,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,102.319,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001172617,2024-04-12,PM,5D 2B PCAI PX,700,20,20,US,0.2,40,200,NA,85,607_17_747,102.2,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001172209,2024-03-29,AE,5D 2B PCAI PX,1751,51.5,51.58,US,0.181,103.17,570,NA,85,607_17_747,102.55,MB 7081
MB 7081,2106795,SPG240,WORKING,2024-02-05,NA,NA,102.22512272914202,MB 7081,20001172932,2024-04-25,DW,5D 2B PCAI PX,1708,44.7,44.81,US,0.291,89.62,308,NA,85,607_17_747,102.23,MB 7081
MB 7081,2106803,SPG240,WORKING,2024-02-05,NA,NA,114.39105765984851,MB 7081,20001172941,2024-04-26,AE,5D 2B PCAI PX,1824,48,48.1,US,0.283,96.21,340,NA,85,607_17_747,114.39,MB 7081
MB 7081,2106803,SPG240,WORKING,2024-02-05,NA,NA,114.39105765984851,MB 7081,20001172643,2024-04-15,WP,5D 2B PCAI PX,882,29.6,29.67,US,0.131,59.34,453,NA,85,607_17_747,114.52,MB 7081
