Boar Stud,BoarID.x,Breed.x.x,Boar Status.x,Col_Date.x,Collected.x,Collection Status.x,Distributed.x,Index.x,Included.x,Needed,Actual
MB 7093,2063936,SPG240,WORKING,2024-04-23,YES,US,YES,109.71043983998115,YES,377,1
SPGVA,2084576,SPG240,WORKING,2024-04-22,YES,US,YES,109.69958881574354,YES,135,1
MB 7092,2104521,SPG240,WORKING,2024-04-24,YES,US,YES,109.67044710210078,YES,366,1
MB 7093,2117493,SPG240,WORKING,2024-04-24,YES,US,YES,109.67032478413543,YES,377,1
MB 7082,2113012,SPG240,WORKING,2024-04-24,YES,US,YES,109.66220292760761,YES,77,1
MB 7092,2080920,SPG240,WORKING,2024-04-23,YES,TR,NO,109.63226404198679,YES,366,1
MBW Cyclone,2096456,SPG240,WORKING,2024-04-22,YES,US,YES,109.62303258171814,YES,172,1
MB 7092,2084528,SPG240,WORKING,2024-04-24,YES,US,YES,109.62237044631156,YES,366,1
MBW Cimarron,2109388,SPG240,NONWORKING,2024-04-23,YES,TR,NO,109.62065518311144,NO,158,NA
MB 7093,2074469,SPG240,WORKING,2024-04-23,YES,US,YES,109.61014086594417,YES,377,1
SPGNC,2054456,SPG240,WORKING,2024-04-24,YES,US,YES,109.60532123442016,YES,122,1
MB 7094,2107058,SPG240,WORKING,2024-04-23,YES,US,YES,109.55644684608383,YES,298,1
MB 7092,2080392,SPG240,WORKING,2024-04-22,YES,US,YES,109.54369978732291,YES,366,1
MB 7093,2068944,SPG240,WORKING,2024-04-23,YES,US,YES,109.5424964877121,YES,377,1
SPGVA,2093192,SPG240,WORKING,2024-04-22,YES,US,YES,109.44530681775143,YES,135,1
MBW Yuma,2112094,SPG240,WORKING,2024-04-22,YES,US,YES,109.43478198866852,YES,79,1
MBW Yuma,2074880,SPG240,WORKING,2024-04-22,YES,US,YES,109.42988797348393,YES,79,1
MB 7093,2117590,SPG240,WORKING,2024-04-24,YES,US,YES,109.40756736433272,YES,377,1
MBW Cyclone,2085887,SPG240,WORKING,2024-04-25,YES,US,YES,109.40503062280375,YES,172,1
MB 7081,2117617,SPG240,WORKING,2024-04-26,YES,US,YES,109.40370717116399,YES,94,1
MB 7081,2088794,SPG240,WORKING,2024-04-26,YES,US,YES,109.38499975038377,YES,94,1
MBW Yuma,2105875,SPG240,WORKING,2024-04-22,YES,US,YES,109.3838889007199,YES,79,1
MB 7093,2117044,SPG240,WORKING,2024-04-23,YES,US,YES,109.36726008178869,YES,377,1
MB 7082,2113203,SPG240,WORKING,2024-04-22,YES,US,YES,109.36475212772794,YES,77,1
MB 7092,2097536,SPG240,WORKING,2024-04-22,YES,US,YES,109.35224016548999,YES,366,1
MB 7092,2087154,SPG240,WORKING,2024-04-24,YES,US,YES,109.34769359684537,YES,366,1
MBW Yuma,2074854,SPG240,WORKING,2024-04-22,YES,US,YES,109.34108082321939,YES,79,1
MB 7094,2107436,SPG240,WORKING,2024-04-23,YES,US,YES,109.34012528352751,YES,298,1
MBW Cyclone,2110188,SPG240,WORKING,2024-04-25,YES,TR,NO,109.30456109031563,YES,172,1
MBW Yuma,2112323,SPG240,WORKING,2024-04-22,YES,TR,NO,109.30239747530165,YES,79,1
SPGNC,2085842,SPG240,WORKING,2024-04-24,YES,US,YES,109.29982990122787,YES,122,1
MB 7093,2116883,SPG240,WORKING,2024-04-24,YES,TR,NO,109.2979053853309,YES,377,1
MBW Cimarron,2103978,SPG240,WORKING,2024-04-22,YES,US,YES,109.29766809474302,YES,158,1
MBW Cimarron,2105691,SPG240,WORKING,2024-04-22,YES,US,YES,109.27978077148536,YES,158,1
MBW Cyclone,2113538,SPG240,WORKING,2024-04-25,YES,TR,NO,109.26125176843382,YES,172,1
SPGNC,2074523,SPG240,WORKING,2024-04-26,YES,US,YES,109.22026402027727,YES,122,1
MBW Cimarron,2109341,SPG240,WORKING,2024-04-22,YES,US,YES,109.21647112174365,YES,158,1
MBW Cyclone,2103474,SPG240,WORKING,2024-04-22,YES,US,YES,109.21178415483196,YES,172,1
MBW Cyclone,2103277,SPG240,WORKING,2024-04-24,YES,US,YES,109.21089322506369,YES,172,1
MB 7094,2107346,SPG240,WORKING,2024-04-23,YES,US,YES,109.19989459417722,YES,298,1
MBW Cyclone,2086170,SPG240,WORKING,2024-04-26,YES,US,YES,109.19100399808212,YES,172,1
MBW Yuma,2097135,SPG240,WORKING,2024-04-22,YES,TR,NO,109.19028475727967,YES,79,1
MB 7092,2116886,SPG240,WORKING,2024-04-23,YES,US,YES,109.1752719747097,YES,366,1
MBW Cyclone,2103505,SPG240,WORKING,2024-04-22,YES,US,YES,109.17285456917548,YES,172,1
MB 7093,2089115,SPG240,WORKING,2024-04-23,YES,US,YES,109.17259419540899,YES,377,1
MB 7092,2097883,SPG240,WORKING,2024-04-24,YES,US,YES,109.1695266490156,YES,366,1
MB 7093,2094177,SPG240,WORKING,2024-04-24,YES,US,YES,109.1572193490236,YES,377,1
MB 7093,2098510,SPG240,WORKING,2024-04-23,YES,US,YES,109.152006575396,YES,377,1
MBW Cyclone,2086053,SPG240,WORKING,2024-04-24,YES,US,YES,109.13359916013955,YES,172,1
MB 7092,2087419,SPG240,WORKING,2024-04-24,YES,US,YES,109.13070506378266,YES,366,1
MBW Cimarron,2109439,SPG240,WORKING,2024-04-22,YES,US,YES,109.1279311371158,YES,158,1
MB 7093,2117315,SPG240,WORKING,2024-04-24,YES,US,YES,109.10804254937095,YES,377,1
SPGNC,2071980,SPG240,WORKING,2024-04-24,YES,US,YES,109.1015753599184,YES,122,1
MBW Yuma,2055200,SPG240,WORKING,2024-04-22,YES,US,YES,109.09948895948847,YES,79,1
MB 7093,2117296,SPG240,WORKING,2024-04-23,YES,US,YES,109.09103420093003,YES,377,1
MB 7092,2107499,SPG240,WORKING,2024-04-24,YES,US,YES,109.08192979637293,YES,366,1
MB 7094,2068701,SPG240,WORKING,2024-04-23,YES,US,YES,109.0817324852196,YES,298,1
MB 7094,2069766,SPG240,WORKING,2024-04-23,YES,US,YES,109.02770677178187,YES,298,1
SPGNC,2068983,SPG240,WORKING,2024-04-24,YES,US,YES,109.01563547759304,YES,122,1
MB 7093,2117428,SPG240,WORKING,2024-04-24,YES,US,YES,109.00984482529816,YES,377,1
MB 7093,2094243,SPG240,WORKING,2024-04-23,YES,US,YES,109.0036686248721,YES,377,1
MB 7092,2116795,SPG240,WORKING,2024-04-23,YES,US,YES,109.00152976775244,YES,366,1
MB 7093,2098471,SPG240,WORKING,2024-04-24,YES,US,YES,108.99366910632541,YES,377,1
MB 7093,2089748,SPG240,WORKING,2024-04-23,YES,US,YES,108.98527139288556,YES,377,1
SPGVA,2116537,SPG240,WORKING,2024-04-24,YES,TR,NO,108.98313080470841,YES,135,1
MB 7082,2086660,SPG240,WORKING,2024-04-22,YES,US,YES,108.9671798221599,YES,77,1
MB 7081,2106666,SPG240,WORKING,2024-04-22,YES,US,YES,108.96706898826581,YES,94,1
MBW Cimarron,2105647,SPG240,WORKING,2024-04-22,YES,US,YES,108.95447986169167,YES,158,1
MBW Cyclone,2113503,SPG240,WORKING,2024-04-26,YES,US,YES,108.95061728743184,YES,172,1
SPGVA,2093123,SPG240,WORKING,2024-04-22,YES,TR,NO,108.94963782408546,YES,135,1
MB 7092,2107302,SPG240,WORKING,2024-04-24,YES,US,YES,108.9355919779179,YES,366,1
MB 7092,2112465,SPG240,WORKING,2024-04-23,YES,US,YES,108.92882416725054,YES,366,1
MBW Yuma,2054979,SPG240,WORKING,2024-04-22,YES,TR,NO,108.92227347760385,YES,79,1
MB 7092,2116908,SPG240,WORKING,2024-04-23,YES,US,YES,108.91885169911369,YES,366,1
MB 7081,2117703,SPG240,WORKING,2024-04-22,YES,US,YES,108.91873578926833,YES,94,1
SPGNC,2093726,SPG240,WORKING,2024-04-24,YES,US,YES,108.9167957726345,YES,122,1
SPGNC,2079564,SPG240,WORKING,2024-04-24,YES,US,YES,108.9002255825179,YES,122,1
MB 7092,2112553,SPG240,WORKING,2024-04-22,YES,US,YES,108.87200911766949,YES,366,1
MB 7093,2117548,SPG240,WORKING,2024-04-24,YES,US,YES,108.85912172122266,YES,377,1
MBW Cimarron,2104082,SPG240,WORKING,2024-04-22,YES,TR,NO,108.85442453575743,YES,158,1
MB 7092,2116511,SPG240,WORKING,2024-04-24,YES,TR,NO,108.84154000704041,YES,366,1
MBW Cyclone,2103479,SPG240,WORKING,2024-04-24,YES,US,YES,108.83082767257342,YES,172,1
MB 7092,2116947,SPG240,WORKING,2024-04-23,YES,US,YES,108.8303149821403,YES,366,1
MBW Cyclone,2096739,SPG240,WORKING,2024-04-26,YES,US,YES,108.82970466637934,YES,172,1
SPGNC,2085631,SPG240,WORKING,2024-04-24,YES,US,YES,108.82587943770513,YES,122,1
MB 7092,2116529,SPG240,WORKING,2024-04-24,YES,US,YES,108.82527363422314,YES,366,1
MB 7094,2064241,SPG240,WORKING,2024-04-23,YES,US,YES,108.76401155861487,YES,298,1
MB 7092,2065028,SPG240,WORKING,2024-04-24,YES,TR,NO,108.75974072897527,YES,366,1
MB 7082,2099436,SPG240,WORKING,2024-04-22,YES,US,YES,108.75870280878331,YES,77,1
MBW Cyclone,2085865,SPG240,WORKING,2024-04-25,YES,US,YES,108.75702718381189,YES,172,1
MB 7094,2107355,SPG240,WORKING,2024-04-23,YES,US,YES,108.75360338344572,YES,298,1
MB 7094,2099067,SPG240,WORKING,2024-04-23,YES,US,YES,108.75042293413894,YES,298,1
MB 7094,2099208,SPG240,WORKING,2024-04-23,YES,US,YES,108.74165998796484,YES,298,1
MB 7093,2117042,SPG240,WORKING,2024-04-24,YES,US,YES,108.73996943506496,YES,377,1
MB 7082,2113230,SPG240,WORKING,2024-04-24,YES,US,YES,108.73880117984072,YES,77,1
MB 7093,2113834,SPG240,WORKING,2024-04-24,YES,US,YES,108.72241017863018,YES,377,1
MB 7082,2099424,SPG240,WORKING,2024-04-24,YES,US,YES,108.70294242016108,YES,77,1
MBW Cyclone,2096168,SPG240,WORKING,2024-04-26,YES,US,YES,108.6997448916878,YES,172,1
SPGNC,2105900,SPG240,WORKING,2024-04-26,YES,US,YES,108.68164795880818,YES,122,1
MB 7081,2088403,SPG240,WORKING,2024-04-24,YES,US,YES,108.66693157756472,YES,94,1
MBW Cimarron,2109825,SPG240,WORKING,2024-04-22,YES,US,YES,108.662438807078,YES,158,1
Skyline Boar Stud,2031699,SPG240,NONWORKING,2024-04-26,YES,TR,NO,108.60127175306286,NO,57,NA
Skyline Boar Stud,2103357,SPG240,WORKING,2024-04-22,YES,US,YES,108.59830560382971,YES,57,1
MBW Cyclone,2085618,SPG240,WORKING,2024-04-24,YES,US,YES,108.58334486947645,YES,172,1
MB 7093,2105394,SPG240,WORKING,2024-04-24,YES,US,YES,108.5631417461274,YES,377,1
MB 7093,2094281,SPG240,WORKING,2024-04-23,YES,US,YES,108.55536635942278,YES,377,1
MB 7092,2116800,SPG240,WORKING,2024-04-24,YES,US,YES,108.55484998566224,YES,366,1
MBW Yuma,2105850,SPG240,WORKING,2024-04-22,YES,US,YES,108.5439045668729,YES,79,1
MB 7094,2069346,SPG240,WORKING,2024-04-23,YES,US,YES,108.53539888002376,YES,298,1
MB 7092,2087705,SPG240,WORKING,2024-04-24,YES,US,YES,108.51786111597512,YES,366,1
MBW Cimarron,2109834,SPG240,WORKING,2024-04-22,YES,US,YES,108.4986962438515,YES,158,1
MBW Cyclone,2110071,SPG240,WORKING,2024-04-25,YES,TR,NO,108.49833565771841,YES,172,1
MB 7092,2107193,SPG240,WORKING,2024-04-24,YES,US,YES,108.48264714538733,YES,366,1
MB 7094,2099233,SPG240,WORKING,2024-04-23,YES,US,YES,108.44279370757306,YES,298,1
MB 7092,2087006,SPG240,WORKING,2024-04-23,YES,US,YES,108.43382810233555,YES,366,1
MB 7092,2098568,SPG240,WORKING,2024-04-24,YES,US,YES,108.40962072598369,YES,366,1
MBW Cimarron,2109655,SPG240,WORKING,2024-04-22,YES,US,YES,108.40791427092327,YES,158,1
MB 7093,2094287,SPG240,WORKING,2024-04-24,YES,US,YES,108.39375795523553,YES,377,1
MBW Cimarron,2109691,SPG240,WORKING,2024-04-22,YES,US,YES,108.38554177623745,YES,158,1
MBW Cimarron,2109379,SPG240,WORKING,2024-04-22,YES,US,YES,108.3796606497679,YES,158,1
SPGNC,2069382,SPG240,WORKING,2024-04-26,YES,US,YES,108.34868380331963,YES,122,1
MBW Yuma,2112334,SPG240,WORKING,2024-04-22,YES,US,YES,108.33497215765777,YES,79,1
MB 7094,2064289,SPG240,WORKING,2024-04-23,YES,US,YES,108.33334287447619,YES,298,1
MBW Yuma,2053898,SPG240,WORKING,2024-04-22,YES,US,YES,108.32852419250885,YES,79,1
MBW Cyclone,2103338,SPG240,WORKING,2024-04-26,YES,US,YES,108.32192713001295,YES,172,1
MB 7093,2113866,SPG240,WORKING,2024-04-28,YES,US,YES,108.32058874612049,YES,377,1
MB 7094,2099061,SPG240,WORKING,2024-04-23,YES,US,YES,108.31724010903949,YES,298,1
MB 7092,2116727,SPG240,WORKING,2024-04-23,YES,US,YES,108.30951675412905,YES,366,1
MBW Cyclone,2103400,SPG240,WORKING,2024-04-22,YES,US,YES,108.29562492297383,YES,172,1
MB 7094,2107064,SPG240,WORKING,2024-04-24,YES,US,YES,108.28757365112484,YES,298,1
MBW Cimarron,2109438,SPG240,WORKING,2024-04-22,YES,US,YES,108.27482596312224,YES,158,1
MB 7081,2117658,SPG240,WORKING,2024-04-22,YES,US,YES,108.2592992884626,YES,94,1
SPGVA,2068692,SPG240,WORKING,2024-04-24,YES,US,YES,108.25877327056507,YES,135,1
MB 7092,2104562,SPG240,WORKING,2024-04-22,YES,US,YES,108.25227482108988,YES,366,1
MB 7092,2087050,SPG240,WORKING,2024-04-24,YES,US,YES,108.25024181294285,YES,366,1
MB 7093,2084956,SPG240,WORKING,2024-04-24,YES,US,YES,108.24054127270723,YES,377,1
SPGNC,2117540,SPG240,WORKING,2024-04-26,YES,US,YES,108.2398000784222,YES,122,1
MB 7094,2069319,SPG240,WORKING,2024-04-23,YES,US,YES,108.23693385282745,YES,298,1
MB 7092,2112572,SPG240,WORKING,2024-04-24,YES,US,YES,108.23627886573901,YES,366,1
MB 7081,2109783,SPG240,WORKING,2024-04-26,YES,US,YES,108.22835184083567,YES,94,1
MB 7082,2099729,SPG240,WORKING,2024-04-22,YES,US,YES,108.22334524936446,YES,77,1
MB 7094,2106743,SPG240,WORKING,2024-04-23,YES,US,YES,108.19124054753028,YES,298,1
MBW Cyclone,2110197,SPG240,WORKING,2024-04-25,YES,TR,NO,108.18079459585242,YES,172,1
MB 7094,2065387,SPG240,WORKING,2024-04-24,YES,US,YES,108.16762805580552,YES,298,1
MB 7094,2099317,SPG240,WORKING,2024-04-24,YES,US,YES,108.16094299505411,YES,298,1
MB 7092,2087245,SPG240,WORKING,2024-04-23,YES,US,YES,108.15574132002462,YES,366,1
MB 7092,2084808,SPG240,WORKING,2024-04-24,YES,TR,NO,108.13816081434621,YES,366,1
MB 7092,2116753,SPG240,WORKING,2024-04-24,YES,US,YES,108.12086849907445,YES,366,1
SPGNC,2105893,SPG240,WORKING,2024-04-26,YES,TR,NO,108.12042764179796,YES,122,1
MB 7093,2113775,SPG240,WORKING,2024-04-24,YES,US,YES,108.11363475504426,YES,377,1
MB 7092,2086732,SPG240,WORKING,2024-04-24,YES,US,YES,108.11226750063118,YES,366,1
MB 7094,2069588,SPG240,WORKING,2024-04-24,YES,US,YES,108.09857119003993,YES,298,1
MB 7093,2098334,SPG240,WORKING,2024-04-24,YES,US,YES,108.09101805437473,YES,377,1
MBW Cimarron,2103817,SPG240,WORKING,2024-04-22,YES,US,YES,108.08883876112816,YES,158,1
MB 7082,2113164,SPG240,WORKING,2024-04-24,YES,TR,NO,108.05187558068862,YES,77,1
MBW Cyclone,2110232,SPG240,WORKING,2024-04-26,YES,US,YES,108.03497109957303,YES,172,1
MB 7092,2080639,SPG240,WORKING,2024-04-23,YES,US,YES,108.02479717201741,YES,366,1
MB 7081,2056982,SPG240,WORKING,2024-04-22,YES,US,YES,108.01689922706495,YES,94,1
MBW Cyclone,2103319,SPG240,WORKING,2024-04-24,YES,US,YES,107.98805936805911,YES,172,1
MBW Cyclone,2110480,SPG240,WORKING,2024-04-25,YES,US,YES,107.98601702342005,YES,172,1
MB 7081,2106230,SPG240,WORKING,2024-04-24,YES,US,YES,107.9729609775752,YES,94,1
MB 7081,2106228,SPG240,WORKING,2024-04-24,YES,US,YES,107.96954431592353,YES,94,1
MBW Yuma,2112400,SPG240,WORKING,2024-04-22,YES,US,YES,107.93978828838445,YES,79,1
MB 7092,2067714,SPG240,WORKING,2024-04-24,YES,US,YES,107.93674668539593,YES,366,1
MBW Cimarron,2109323,SPG240,WORKING,2024-04-23,YES,US,YES,107.90903976097941,YES,158,1
Skyline Boar Stud,2085418,SPG240,WORKING,2024-04-22,YES,US,YES,107.9089502531256,YES,57,1
MBW Cyclone,2096772,SPG240,WORKING,2024-04-25,YES,US,YES,107.89785449689685,YES,172,1
SPGVA,2098419,SPG240,WORKING,2024-04-24,YES,US,YES,107.89317987895694,YES,135,1
MBW Cyclone,2110194,SPG240,WORKING,2024-04-25,YES,US,YES,107.88325236363455,YES,172,1
SPGVA,2112525,SPG240,WORKING,2024-04-23,YES,TR,NO,107.87920508183103,YES,135,1
MB 7094,2065600,SPG240,WORKING,2024-04-23,YES,US,YES,107.87574489160451,YES,298,1
Skyline Boar Stud,2103162,SPG240,WORKING,2024-04-22,YES,US,YES,107.87026612866691,YES,57,1
MBW Yuma,2097000,SPG240,WORKING,2024-04-22,YES,US,YES,107.85821050587123,YES,79,1
MBW Cyclone,2096833,SPG240,WORKING,2024-04-26,YES,US,YES,107.85579325002708,YES,172,1
MBW Yuma,2096880,SPG240,WORKING,2024-04-22,YES,TR,NO,107.8412885118423,YES,79,1
MB 7093,2074471,SPG240,WORKING,2024-04-24,YES,US,YES,107.83934378999871,YES,377,1
MB 7093,2105383,SPG240,WORKING,2024-04-24,YES,US,YES,107.83910364670812,YES,377,1
SPGNC,2073999,SPG240,WORKING,2024-04-26,YES,US,YES,107.82247273761881,YES,122,1
MB 7092,2097754,SPG240,WORKING,2024-04-23,YES,US,YES,107.80323837662746,YES,366,1
MB 7093,2097816,SPG240,WORKING,2024-04-25,YES,US,YES,107.79625037205226,YES,377,1
MBW Yuma,2096758,SPG240,WORKING,2024-04-22,YES,US,YES,107.79019033365137,YES,79,1
MB 7094,2099234,SPG240,WORKING,2024-04-24,YES,US,YES,107.78107477135423,YES,298,1
MBW Cyclone,2109992,SPG240,WORKING,2024-04-25,YES,US,YES,107.77986882826403,YES,172,1
MB 7081,2088795,SPG240,WORKING,2024-04-24,YES,US,YES,107.77693425875792,YES,94,1
MB 7092,2116973,SPG240,WORKING,2024-04-24,YES,TR,NO,107.75302979632546,YES,366,1
MB 7093,2117556,SPG240,WORKING,2024-04-24,YES,TR,NO,107.75095753251324,YES,377,1
MB 7092,2098069,SPG240,WORKING,2024-04-23,YES,US,YES,107.72611946690017,YES,366,1
Skyline Boar Stud,2103062,SPG240,WORKING,2024-04-22,YES,US,YES,107.72240933659295,YES,57,1
SPGNC,2093595,SPG240,WORKING,2024-04-26,YES,TR,NO,107.72067077624955,YES,122,1
MB 7092,2116515,SPG240,WORKING,2024-04-24,YES,US,YES,107.72054334362694,YES,366,1
MBW Yuma,2096260,SPG240,WORKING,2024-04-22,YES,US,YES,107.71516133649652,YES,79,1
MB 7093,2094196,SPG240,WORKING,2024-04-24,YES,US,YES,107.71362165998751,YES,377,1
MB 7092,2080820,SPG240,WORKING,2024-04-23,YES,US,YES,107.69612927451553,YES,366,1
MBW Cimarron,2104232,SPG240,WORKING,2024-04-23,YES,US,YES,107.68924038062092,YES,158,1
MBW Yuma,2096455,SPG240,WORKING,2024-04-22,YES,US,YES,107.68408362970389,YES,79,1
MBW Cyclone,2073610,SPG240,WORKING,2024-04-22,YES,US,YES,107.67106512979078,YES,172,1
MB 7082,2099494,SPG240,WORKING,2024-04-22,YES,US,YES,107.65008398515678,YES,77,1
MBW Cyclone,2096926,SPG240,WORKING,2024-04-22,YES,US,YES,107.63980321147142,YES,172,1
MB 7092,2098782,SPG240,WORKING,2024-04-24,YES,US,YES,107.62311018545024,YES,366,1
MBW Cimarron,2104019,SPG240,WORKING,2024-04-23,YES,US,YES,107.61403818345639,YES,158,1
MB 7093,2063971,SPG240,WORKING,2024-04-24,YES,US,YES,107.60941835125956,YES,377,1
SPGNC,2084630,SPG240,WORKING,2024-04-26,YES,US,YES,107.60873283230192,YES,122,1
MB 7093,2094128,SPG240,WORKING,2024-04-24,YES,US,YES,107.60710510559672,YES,377,1
Skyline Boar Stud,2085539,SPG240,WORKING,2024-04-22,YES,US,YES,107.6041020847924,YES,57,1
MB 7081,2117764,SPG240,WORKING,2024-04-22,YES,US,YES,107.5966062956049,YES,94,1
MB 7093,2094094,SPG240,WORKING,2024-04-24,YES,US,YES,107.5936070643088,YES,377,1
MBW Yuma,2096982,SPG240,WORKING,2024-04-22,YES,TR,NO,107.59163170030338,YES,79,1
MB 7093,2089441,SPG240,WORKING,2024-04-24,YES,US,YES,107.5828891034752,YES,377,1
MBW Cyclone,2110493,SPG240,WORKING,2024-04-26,YES,US,YES,107.57703419590625,YES,172,1
MB 7093,2098375,SPG240,WORKING,2024-04-24,YES,US,YES,107.57510463277937,YES,377,1
MB 7092,2116539,SPG240,WORKING,2024-04-23,YES,TR,NO,107.5455533546581,YES,366,1
Skyline Boar Stud,2103306,SPG240,WORKING,2024-04-25,YES,US,YES,107.53589721127729,YES,57,1
MB 7092,2116618,SPG240,WORKING,2024-04-23,YES,US,YES,107.5342748125263,YES,366,1
Skyline Boar Stud,2097442,SPG240,WORKING,2024-04-22,YES,US,YES,107.53196326531298,YES,57,1
MB 7092,2116797,SPG240,WORKING,2024-04-24,YES,US,YES,107.53179003926516,YES,366,1
MB 7092,2112474,SPG240,WORKING,2024-04-24,YES,TR,NO,107.53028812247993,YES,366,1
MB 7092,2107203,SPG240,WORKING,2024-04-24,YES,US,YES,107.51088300004619,YES,366,1
MB 7081,2106152,SPG240,WORKING,2024-04-24,YES,US,YES,107.49188631876265,YES,94,1
MB 7094,2064155,SPG240,WORKING,2024-04-23,YES,US,YES,107.48879729557038,YES,298,1
MB 7081,2106004,SPG240,WORKING,2024-04-24,YES,US,YES,107.4878352369241,YES,94,1
MB 7092,2104633,SPG240,WORKING,2024-04-23,YES,US,YES,107.48204504125017,YES,366,1
MB 7094,2080763,SPG240,WORKING,2024-04-24,YES,US,YES,107.47991952575704,YES,298,1
Skyline Boar Stud,2085878,SPG240,WORKING,2024-04-22,YES,US,YES,107.47791543928639,YES,57,1
MBW Cyclone,2110085,SPG240,WORKING,2024-04-22,YES,US,YES,107.46931983112536,YES,172,1
MB 7081,2106749,SPG240,WORKING,2024-04-24,YES,US,YES,107.46914856659261,YES,94,1
MBW Cyclone,2110154,SPG240,WORKING,2024-04-25,YES,US,YES,107.4657674027313,YES,172,1
SPGNC,2113823,SPG240,WORKING,2024-04-26,YES,US,YES,107.46537294790674,YES,122,1
MB 7093,2071981,SPG240,WORKING,2024-04-24,YES,US,YES,107.45461826733624,YES,377,1
MB 7092,2116758,SPG240,WORKING,2024-04-24,YES,US,YES,107.45390212431344,YES,366,1
MB 7093,2048226,SPG240,WORKING,2024-04-24,YES,US,YES,107.43355776444147,YES,377,1
MB 7094,2069587,SPG240,WORKING,2024-04-23,YES,US,YES,107.43012440404172,YES,298,1
MB 7094,2099274,SPG240,WORKING,2024-04-24,YES,US,YES,107.42523137149523,YES,298,1
Skyline Boar Stud,2014420,SPG240,NONWORKING,2024-04-26,YES,TR,NO,107.41954152714062,NO,57,NA
MBW Cyclone,2054451,SPG240,WORKING,2024-04-26,YES,US,YES,107.41830711911615,YES,172,1
MBW Cyclone,2054261,SPG240,WORKING,2024-04-22,YES,US,YES,107.40432707279847,YES,172,1
MB 7082,2099827,SPG240,WORKING,2024-04-22,YES,US,YES,107.39713828889752,YES,77,1
MBW Cimarron,2109322,SPG240,WORKING,2024-04-23,YES,US,YES,107.37252429480878,YES,158,1
MB 7082,2079692,SPG240,WORKING,2024-04-22,YES,US,YES,107.37002974003826,YES,77,1
MB 7092,2097995,SPG240,WORKING,2024-04-24,YES,US,YES,107.34400948683505,YES,366,1
MBW Cyclone,2103390,SPG240,WORKING,2024-04-26,YES,US,YES,107.32699659334047,YES,172,1
MB 7093,2098287,SPG240,WORKING,2024-04-24,YES,US,YES,107.32116512215441,YES,377,1
MB 7092,2098640,SPG240,WORKING,2024-04-23,YES,US,YES,107.32099780867026,YES,366,1
SPGVA,2097207,SPG240,WORKING,2024-04-22,YES,US,YES,107.32001194841651,YES,135,1
Skyline Boar Stud,2085377,SPG240,WORKING,2024-04-22,YES,US,YES,107.31902593040918,YES,57,1
MBW Cyclone,2103376,SPG240,WORKING,2024-04-22,YES,US,YES,107.31288530593987,YES,172,1
MB 7093,2089944,SPG240,WORKING,2024-04-24,YES,US,YES,107.30171025187782,YES,377,1
MB 7094,2069782,SPG240,WORKING,2024-04-24,YES,US,YES,107.28909083556967,YES,298,1
MB 7094,2107111,SPG240,WORKING,2024-04-23,YES,US,YES,107.27322061855979,YES,298,1
MB 7092,2116705,SPG240,WORKING,2024-04-23,YES,TR,NO,107.25823260468897,YES,366,1
MBW Yuma,2096984,SPG240,WORKING,2024-04-22,YES,US,YES,107.25632147563776,YES,79,1
MB 7093,2094234,SPG240,NONWORKING,NA,NO,NA,NO,107.23616380373248,NO,377,NA
MBW Yuma,2053845,SPG240,WORKING,2024-04-22,YES,TR,NO,107.23413454869527,YES,79,1
MB 7093,2070864,SPG240,WORKING,2024-04-24,YES,US,YES,107.2333329039343,YES,377,1
MBW Cimarron,2104009,SPG240,WORKING,2024-04-23,YES,US,YES,107.22256483998204,YES,158,1
MB 7094,2064288,SPG240,WORKING,2024-04-22,YES,US,YES,107.21932572016063,YES,298,1
MBW Cimarron,2074375,SPG240,WORKING,2024-04-23,YES,US,YES,107.20807600606409,YES,158,1
Skyline Boar Stud,2103037,SPG240,WORKING,2024-04-25,YES,US,YES,107.19662493584974,YES,57,1
SPGNC,2098210,SPG240,WORKING,2024-04-26,YES,US,YES,107.18839286637139,YES,122,1
MB 7093,2089724,SPG240,WORKING,2024-04-24,YES,US,YES,107.18577155548648,YES,377,1
SPGNC,2117807,SPG240,WORKING,2024-04-26,YES,US,YES,107.18057338744028,YES,122,1
MB 7094,2107165,SPG240,WORKING,2024-04-23,YES,US,YES,107.17167705331069,YES,298,1
MBW Cyclone,2103786,SPG240,WORKING,2024-04-22,YES,TR,NO,107.16270758636847,YES,172,1
MBW Cyclone,2096744,SPG240,WORKING,2024-04-26,YES,US,YES,107.14599213576163,YES,172,1
MB 7092,2116540,SPG240,WORKING,2024-04-24,YES,US,YES,107.14325332571677,YES,366,1
SPGVA,2085862,SPG240,WORKING,2024-04-24,YES,US,YES,107.13973275216375,YES,135,1
MBW Cyclone,2054433,SPG240,WORKING,2024-04-24,YES,US,YES,107.13792971878911,YES,172,1
MB 7092,2087201,SPG240,WORKING,2024-04-24,YES,US,YES,107.1365310881448,YES,366,1
MB 7094,2099285,SPG240,WORKING,2024-04-23,YES,US,YES,107.13615841104527,YES,298,1
MB 7082,2099621,SPG240,WORKING,2024-04-22,YES,US,YES,107.13054504704098,YES,77,1
MB 7092,2080705,SPG240,WORKING,2024-04-24,YES,US,YES,107.12795785144588,YES,366,1
MB 7094,2106699,SPG240,WORKING,2024-04-23,YES,TR,NO,107.12437663918756,YES,298,1
MBW Cimarron,2103856,SPG240,WORKING,2024-04-23,YES,US,YES,107.12269371080944,YES,158,1
