Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud,cutoff,train
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001336789,2021-02-25,JM,5D 2B PCAI PX,789,24.2,24.23,US,0.161,48.46,301,NA,90,NA,100.849,MB 7092,2020-10-18,0
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001332905,2020-12-09,MS,3D 2B PCAI  PX,1547,45.5,45.68,US,0.175,89.07,509,NA,90,NA,99.28,MB 7092,2020-10-18,0
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001333756,2020-12-24,JM,5D 2B PCAI PX,1416,39.7,39.74,US,0.203,75.51,372,NA,90,NA,99.08,MB 7092,2020-10-18,0
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001334105,2021-01-01,MS,5D 2B PCAI PX,1099,31,31.05,US,0.198,59,298,NA,85,NA,99.35,MB 7092,2020-10-18,0
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001329730,2020-10-08,YC,5D 2B PCAI PX,NA,0,0,TR,0,15.75,175,29,85,NA,100.599,MB 7092,2020-10-18,1
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001330090,2020-10-15,FD,5D 2B PCAI PX,NA,0,0,TR,0.102,14.92,147,29,80,NA,100.73,MB 7092,2020-10-18,1
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001331077,2020-11-03,FD,3D 2B PCAI  PX,1124,31.2,31.35,US,0.213,61.13,287,NA,90,NA,100.459,MB 7092,2020-10-18,0
MB 7092,5288H,SPG240,WORKING,2020-10-04,NA,NA,100.85277783085456,MB 7092,20001330656,2020-10-25,FD,3D 2B PCAI  PX,728,21.7,21.88,US,0.166,42.66,257,NA,90,NA,99.84,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001332459,2020-11-30,YC,3D 2B PCAI  PX,1392,41.5,41.6,US,0.169,81.12,480,NA,90,NA,105.099,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001331363,2020-11-09,SW,3D 2B PCAI  PX,1187,33.4,33.48,US,0.204,65.28,320,NA,90,NA,105.819,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001331725,2020-11-16,YC,3D 2B PCAI  PX,1931,53,53.08,US,0.226,103.5,458,NA,90,NA,105.819,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001332111,2020-11-23,MS,3D 2B PCAI  PX,1614,44.7,44.86,US,0.216,87.48,405,NA,90,NA,105.18,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001334474,2021-01-10,SC,3D 2B PCAI  PX,1808,50,50.11,US,0.213,95.21,447,NA,90,NA,104.77,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001334790,2021-01-17,YC,3D 2B PCAI  PX,1430,38.9,39,US,0.228,74.1,325,NA,90,NA,104.2,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001335082,2021-01-24,YC,3D 2B PCAI  PX,1227,36.5,36.65,US,0.165,69.63,422,NA,90,NA,104.9,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001335422,2021-01-31,EC,3D 2B PCAI  PX,1310,35.4,35.49,US,0.235,67.44,287,NA,90,NA,104.849,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001335830,2021-02-07,JM,3D 2B PCAI  PX,1415,39.2,39.35,US,0.21,74.76,356,NA,85,NA,104.91,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001336858,2021-02-26,YC,5D 2B PCAI PX,760,23.5,23.55,US,0.157,47.1,300,NA,85,NA,106.42,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001336106,2021-02-12,YC,5D 2B PCAI PX,720,20.3,20.41,US,0.201,39.79,198,NA,85,NA,104.959,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001336452,2021-02-19,SC,5D 2B PCAI PX,857,24.8,24.91,US,0.184,48.57,264,NA,90,NA,106.18,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001332916,2020-12-09,YC,3D 2B PCAI  PX,1701,45.2,45.28,US,0.262,88.29,337,NA,90,NA,104.37,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001333264,2020-12-16,FM,3D 2B PCAI  PX,2162,58,58.02,US,0.252,113.14,449,NA,90,NA,104.3,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001334111,2021-01-03,SC,3D 2B PCAI  PX,1621,47.2,47.22,US,0.178,89.71,504,NA,90,NA,104.78,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001333622,2020-12-22,YC,5D 2B PCAI PX,1246,34,34.15,US,0.223,64.89,291,NA,80,NA,104.27,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001329630,2020-10-06,JM,3D 2B PCAI  PX,328,12.1,12.11,US,0.106,23,217,NA,85,NA,106.59,MB 7092,2020-10-18,1
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001330018,2020-10-13,YC,3D 2B PCAI  PX,1226,38.2,38.22,US,0.147,72.61,494,NA,85,NA,106.61,MB 7092,2020-10-18,1
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001330716,2020-10-27,JM,3D 2B PCAI  PX,1036,29.6,29.65,US,0.194,57.81,298,NA,85,NA,105.48,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001330382,2020-10-20,MS,3D 2B PCAI  PX,940,27.3,27.47,US,0.181,53.57,296,NA,90,NA,105.43,MB 7092,2020-10-18,0
MB 7092,5294H,SPG240,WORKING,2020-10-04,NA,NA,106.41500664637122,MB 7092,20001331080,2020-11-03,YC,3D 2B PCAI  PX,1249,38.7,38.82,US,0.152,75.69,498,NA,90,NA,105.5,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001334599,2021-01-14,YC,5D 2B PCAI PX,812,25.1,25.11,US,0.15,47.7,318,NA,85,NA,89.89,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001335027,2021-01-22,JJ,5D 2B PCAI PX,1101,32.4,32.49,US,0.171,61.73,361,NA,90,NA,93.27,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001335713,2021-02-05,YC,5D 2B PCAI PX,843,27.3,27.44,US,0.133,52.13,392,NA,90,NA,93.34,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001335357,2021-01-29,JJ,5D 2B PCAI PX,763,25.8,25.94,US,0.122,49.28,404,NA,90,NA,93.27,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001332544,2020-12-02,YC,3D 2B PCAI  PX,809,25,25.03,US,0.154,48.81,317,NA,90,NA,89.63,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001331566,2020-11-13,JM,5D 2B PCAI PX,702,21.3,21.44,US,0.159,41.81,263,NA,90,NA,89.62,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001332197,2020-11-25,YC,3D 2B PCAI  PX,747,24.3,24.44,US,0.135,47.65,353,NA,85,NA,89.52,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001331882,2020-11-19,MS,5D 2B PCAI PX,926,25.3,25.5,US,0.224,49.72,222,NA,90,NA,89.62,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001336731,2021-02-25,EC,5D 2B PCAI PX,763,22.6,22.61,US,0.178,45.21,254,NA,85,NA,91.44,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001336434,2021-02-19,YC,5D 2B PCAI PX,768,25.7,25.79,US,0.128,50.3,393,NA,90,NA,93.93,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001336024,2021-02-11,SC,5D 2B PCAI PX,858,27.2,27.35,US,0.143,53.33,373,NA,90,NA,93.68,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001332894,2020-12-09,YC,3D 2B PCAI  PX,657,20.7,20.82,US,0.145,40.59,280,NA,85,NA,90.78,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001334225,2021-01-05,SC,3D 2B PCAI  PX,1090,32.5,32.56,US,0.165,61.87,375,NA,90,NA,91.65,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001333607,2020-12-22,YC,5D 2B PCAI PX,687,24.7,24.78,US,0.11,47.08,428,NA,80,NA,90.85,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001333906,2020-12-29,SC,3D 2B PCAI  PX,907,28.2,28.35,US,0.146,53.87,369,NA,85,NA,91.26,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001330023,2020-10-13,FD,3D 2B PCAI  PX,NA,0,0,TR,0.147,26.6,181,28,90,NA,90.07,MB 7092,2020-10-18,1
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001331201,2020-11-05,YC,5D 2B PCAI PX,538,19.2,19.29,US,0.114,37.62,330,NA,85,NA,89.65,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001330365,2020-10-20,MS,3D 2B PCAI  PX,899,26,26.04,US,0.186,50.77,273,NA,90,NA,89.94,MB 7092,2020-10-18,0
MB 7092,5428H,SPG240,WORKING,2020-10-04,NA,NA,91.44111909985014,MB 7092,20001330753,2020-10-28,YC,3D 2B PCAI  PX,497,15.3,15.34,US,0.155,29.91,193,NA,90,NA,91.14,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001331021,2020-11-02,JM,3D 2B PCAI  PX,1109,31.7,31.73,US,0.194,61.88,319,NA,90,NA,89.88,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001330676,2020-10-26,FM,5D 2B PCAI PX,651,22.6,22.65,US,0.12,44.16,368,NA,90,NA,89.39,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001330013,2020-10-13,FD,3D 2B PCAI  PX,511,15.8,15.98,US,0.146,30.36,208,NA,85,NA,90.65,MB 7092,2020-10-18,1
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001330325,2020-10-19,SW,3D 2B PCAI  PX,762,26.7,26.75,US,0.115,50.83,442,NA,90,NA,89.55,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001329636,2020-10-06,JM,3D 2B PCAI  PX,NA,0,0,TR,0.171,58.14,340,28,90,NA,89.46,MB 7092,2020-10-18,1
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001334094,2021-01-01,YC,5D 2B PCAI PX,2268,65.5,65.62,US,0.182,124.67,685,NA,90,NA,89.83,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001333404,2020-12-18,YC,5D 2B PCAI PX,1367,41,41.02,US,0.167,79.99,479,NA,90,NA,89.66,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001333037,2020-12-11,YC,5D 2B PCAI PX,1919,53.7,53.87,US,0.208,105.04,505,NA,85,NA,89.53,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001335887,2021-02-08,YC,3D 2B PCAI  PX,3120,82.3,82.35,US,0.267,156.46,586,NA,90,NA,90.25,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001332552,2020-12-02,YC,3D 2B PCAI  PX,1192,38.4,38.49,US,0.139,75.06,540,NA,90,NA,89.27,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001332224,2020-11-25,YC,3D 2B PCAI  PX,2129,59.4,59.47,US,0.212,115.959,547,NA,85,NA,89.15,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001331688,2020-11-15,YC,3D 2B PCAI  PX,1268,37.5,37.66,US,0.172,73.44,427,NA,90,NA,89.75,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001334596,2021-01-13,JJ,3D 2B PCAI  PX,2288,62.4,62.4,US,0.228,118.56,520,NA,90,NA,89.75,MB 7092,2020-10-18,0
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.77574327728608,MB 7092,20001335222,2021-01-26,SC,3D 2B PCAI  PX,1649,51.5,51.56,US,0.146,97.96,671,NA,90,NA,91.32,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001330621,2020-10-25,FM,3D 2B PCAI  PX,823,24,24.09,US,0.18,46.98,261,NA,90,NA,108.2,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001330951,2020-11-01,YC,3D 2B PCAI  PX,749,25,25.07,US,0.129,48.89,379,NA,90,NA,108.83,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001331268,2020-11-06,YC,5D 2B PCAI PX,1002,29.8,29.9,US,0.17,58.31,343,NA,90,NA,109.22,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001330252,2020-10-18,YC,3D 2B PCAI  PX,621,20.2,20.28,US,0.132,38.54,292,NA,80,NA,108.01,MB 7092,2020-10-18,1
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001336526,2021-02-21,EC,3D 2B PCAI  PX,714,20.6,20.63,US,0.188,40.23,214,NA,85,NA,107.349,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001336893,2021-02-28,YC,3D 2B PCAI  PX,479,15.3,15.32,US,0.146,30.65,210,NA,85,NA,107.75,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001336175,2021-02-14,MS,3D 2B PCAI  PX,NA,0,0,TR,0,20.9,220,30,90,NA,107.58,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001335792,2021-02-07,JM,3D 2B PCAI  PX,501,19.2,19.26,US,0.1,36.6,366,NA,80,NA,107.489,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001329623,2020-10-06,JM,3D 2B PCAI  PX,NA,0,0,TR,0.124,29.01,234,30,75,NA,107.92,MB 7092,2020-10-18,1
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001334143,2021-01-03,YC,3D 2B PCAI  PX,1170,30.7,30.75,US,0.273,58.42,214,NA,90,NA,108.78,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001333426,2020-12-18,YC,5D 2B PCAI PX,816,22.7,22.83,US,0.211,44.52,211,NA,90,NA,108.14,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001333784,2020-12-27,YC,3D 2B PCAI  PX,1013,27.2,27.21,US,0.245,51.69,211,NA,90,NA,108.38,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001333081,2020-12-11,YC,5D 2B PCAI PX,644,16.7,16.84,US,0.288,32.83,114,NA,90,NA,108.44,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001335437,2021-01-31,MS,3D 2B PCAI  PX,NA,0,0,TR,0.119,41.76,351,30,60,NA,107.42,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001334761,2021-01-17,YC,3D 2B PCAI  PX,422,12.5,12.58,US,0.166,23.9,144,NA,90,NA,108.59,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001335097,2021-01-24,YC,3D 2B PCAI  PX,NA,0,0,TR,0.178,18.69,105,29,90,NA,107.73,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001334444,2021-01-10,YC,3D 2B PCAI  PX,NA,0,0,TR,0.121,14.52,120,29,90,NA,108.959,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001332352,2020-11-27,YC,5D 2B PCAI PX,1205,33.5,33.58,US,0.214,65.48,306,NA,90,NA,108.65,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001332735,2020-12-06,MS,3D 2B PCAI  PX,720,21.2,21.27,US,0.175,41.47,237,NA,90,NA,109.09,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001331664,2020-11-15,YC,3D 2B PCAI  PX,936,30.5,30.54,US,0.136,59.56,438,NA,90,NA,109.14,MB 7092,2020-10-18,0
MB 7092,5575G,SPG240,WORKING,2020-10-04,NA,NA,107.74670401677379,MB 7092,20001332040,2020-11-22,YC,3D 2B PCAI  PX,933,27.2,27.32,US,0.18,53.28,296,NA,90,NA,109.14,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001332318,2020-11-27,FD,5D 2B PCAI PX,1216,34.2,34.27,US,0.205,66.83,326,NA,90,NA,96.61,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001332680,2020-12-04,YC,5D 2B PCAI PX,1168,35.5,35.5,US,0.161,69.23,430,NA,90,NA,96.61,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001331466,2020-11-11,FD,3D 2B PCAI  PX,763,28.3,28.48,US,0.107,55.53,519,NA,85,NA,96.08,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001331956,2020-11-20,YC,5D 2B PCAI PX,966,28.1,28.18,US,0.182,54.96,302,NA,90,NA,96.08,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001334695,2021-01-15,SC,5D 2B PCAI PX,2014,56,56.1,US,0.209,106.59,510,NA,90,NA,96.93,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001335018,2021-01-22,FM,5D 2B PCAI PX,1843,53.5,53.68,US,0.178,101.989,573,NA,90,NA,96.99,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001335350,2021-01-29,EC,5D 2B PCAI PX,1062,35.2,35.36,US,0.127,67.18,529,NA,90,NA,97.09,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001335700,2021-02-05,YC,5D 2B PCAI PX,1193,39.7,39.7,US,0.127,75.43,594,NA,90,NA,96.93,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001334395,2021-01-08,SC,5D 2B PCAI PX,1847,53.2,53.26,US,0.184,101.2,550,NA,90,NA,97.85,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001329580,2020-10-05,FD,3D 2B PCAI  PX,294,11.3,11.32,US,0.1,21.5,215,NA,85,NA,96.26,MB 7092,2020-10-18,1
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001333478,2020-12-20,MS,3D 2B PCAI  PX,2264,59.7,59.9,US,0.271,116.8,431,NA,90,NA,96.72,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001334078,2021-01-01,SC,5D 2B PCAI PX,2105,57.4,57.46,US,0.227,109.18,481,NA,90,NA,97.48,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001333056,2020-12-11,YC,5D 2B PCAI PX,940,34.4,34.47,US,0.11,67.21,611,NA,90,NA,96.83,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001336565,2021-02-21,MS,3D 2B PCAI  PX,932,30.2,30.28,US,0.137,59.04,431,NA,90,NA,97.01,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001336928,2021-02-28,EC,3D 2B PCAI  PX,1280,37.9,37.91,US,0.178,75.82,426,NA,90,NA,97.05,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001336010,2021-02-11,EC,5D 2B PCAI PX,1658,47.4,47.45,US,0.194,92.53,477,NA,90,NA,97.24,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001336431,2021-02-19,YC,5D 2B PCAI PX,1607,43.5,43.57,US,0.24,84.96,354,NA,90,NA,97.01,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001330477,2020-10-22,JM,5D 2B PCAI PX,371,12.6,12.63,US,0.125,24.62,197,NA,85,NA,95.1,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001331067,2020-11-03,YC,3D 2B PCAI  PX,472,17.2,17.32,US,0.11,33.77,307,NA,85,NA,97.37,MB 7092,2020-10-18,0
MB 7092,5692G,SPG240,WORKING,2020-10-04,NA,NA,97.04652990449688,MB 7092,20001329943,2020-10-12,AZ,3D 2B PCAI  PX,251,0,0,TR,0.106,17.59,166,30,60,NA,95.66,MB 7092,2020-10-18,1
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001330070,2020-10-15,JM,5D 2B PCAI PX,584,18.6,18.65,US,0.139,35.44,255,NA,85,NA,87.57,MB 7092,2020-10-18,1
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001331211,2020-11-05,FD,5D 2B PCAI PX,777,23.2,23.23,US,0.169,45.29,268,NA,85,NA,87.68,MB 7092,2020-10-18,0
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001330445,2020-10-22,FD,5D 2B PCAI PX,598,17.2,17.36,US,0.185,33.85,183,NA,85,NA,87.26,MB 7092,2020-10-18,0
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001330889,2020-10-30,FD,5D 2B PCAI PX,902,26,26.08,US,0.187,50.86,272,NA,90,NA,86.73,MB 7092,2020-10-18,0
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001329753,2020-10-08,YC,5D 2B PCAI PX,NA,0,0,TR,0.201,44.82,223,30,75,NA,87.5,MB 7092,2020-10-18,1
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001333051,2020-12-11,FD,5D 2B PCAI PX,1028,33.5,33.54,US,0.136,65.41,481,NA,90,NA,86.51,MB 7092,2020-10-18,0
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001334052,2021-01-01,JM,5D 2B PCAI PX,1495,43,43.04,US,0.185,81.77,442,NA,90,NA,86.04,MB 7092,2020-10-18,0
MB 7092,5770G,SPG240,WORKING,2020-10-04,NA,NA,86.99208213734701,MB 7092,20001333384,2020-12-18,FD,5D 2B PCAI PX,1311,38.5,38.52,US,0.178,75.11,422,NA,90,NA,86.37,MB 7092,2020-10-18,0
