Boar Stud,Yearweek,Sample Leaked,Form Incorrect,Tube Missing,Number Incorrect,Sample ID incorrect,Sample Quality,Total,Submissions
Yuma,202222,0,0,0,0,0,0,0,2
SPG NC,202221,0,0,0,0,0,0,0,3
SPG VA,202221,0,0,0,0,0,0,0,4
SPG TX,202221,0,0,0,0,0,0,0,3
Deercroft,202221,0,0,0,0,0,0,0,3
Laurel Hill,202221,0,0,0,0,1,0,1,3
Askin,202221,0,0,0,0,0,0,0,6
Williamston,202221,0,0,0,0,0,0,0,6
Macon Bacon,202221,0,0,0,0,0,0,0,3
Cimarron,202221,0,0,0,0,0,0,0,5
Cyclone,202221,0,0,0,0,0,0,0,3
High Desert,202221,0,0,0,0,0,0,0,3
Skyline,202221,0,0,0,0,0,0,0,3
Yuma,202221,0,0,0,0,0,0,0,2
SPG NC,202220,0,0,0,0,0,0,0,3
SPG VA,202220,0,0,0,0,0,0,0,4
SPG TX,202220,0,0,0,0,0,0,0,3
Deercroft,202220,0,0,0,0,0,0,0,3
Laurel Hill,202220,0,0,0,0,0,0,0,3
Askin,202220,0,0,0,0,0,0,0,6
Williamston,202220,0,0,0,0,0,0,0,6
Macon Bacon,202220,0,0,0,0,0,0,0,3
Cimarron,202220,0,0,0,0,0,0,0,5
Cyclone,202220,0,0,0,0,0,0,0,3
High Desert,202220,0,0,0,0,0,0,0,3
Skyline,202220,0,0,0,0,0,0,0,3
Yuma,202220,0,0,0,0,0,0,0,2
SPG NC,202219,0,0,0,0,0,0,0,3
SPG VA,202219,0,0,0,0,0,0,0,4
SPG TX,202219,0,0,0,0,0,0,0,3
Deercroft,202219,0,0,0,0,0,0,0,3
Laurel Hill,202219,0,0,0,0,0,0,0,3
Askin,202219,0,0,0,0,0,0,0,6
Williamston,202219,0,0,0,0,0,0,0,6
Macon Bacon,202219,0,0,0,0,0,0,0,3
Cimarron,202219,0,0,0,0,0,0,0,5
Cyclone,202219,0,0,0,0,0,0,0,3
High Desert,202219,0,0,0,0,0,0,0,3
Skyline,202219,0,0,0,0,0,0,0,3
Yuma,202219,0,1,0,0,0,0,1,2
SPG NC,202218,0,0,0,0,0,0,0,3
SPG VA,202218,0,0,0,0,0,0,0,4
SPG TX,202218,0,0,0,0,0,0,0,3
Deercroft,202218,0,0,0,0,0,0,0,3
Laurel Hill,202218,0,0,0,0,0,0,0,3
Askin,202218,0,0,0,0,0,0,0,6
Williamston,202218,0,0,0,0,0,0,0,6
Macon Bacon,202218,0,0,0,0,0,0,0,3
Cimarron,202218,0,0,0,0,0,0,0,5
Cyclone,202218,0,0,0,0,0,0,0,3
High Desert,202218,0,0,0,0,0,0,0,5
Skyline,202218,0,0,0,0,0,0,0,3
Yuma,202218,0,0,0,0,0,0,0,2
SPG NC,202217,0,0,0,0,0,0,0,3
SPG VA,202217,0,0,0,0,0,0,0,4
SPG TX,202217,0,0,0,0,0,0,0,3
Deercroft,202217,0,0,0,0,0,0,0,3
Laurel Hill,202217,0,0,0,0,0,0,0,3
Askin,202217,0,0,0,0,0,0,0,6
Williamston,202217,0,0,0,0,0,0,0,6
Macon Bacon,202217,0,0,0,0,0,0,0,3
Cimarron,202217,0,0,0,0,0,0,0,5
Cyclone,202217,0,0,0,0,0,0,0,3
High Desert,202217,0,0,0,0,0,0,0,5
Skyline,202217,0,0,0,0,0,0,0,3
Yuma,202217,0,0,0,0,0,0,0,2
SPG NC,202216,0,0,0,0,1,0,1,3
SPG VA,202216,0,0,0,0,0,0,0,4
SPG TX,202216,0,0,0,0,0,0,0,3
Deercroft,202216,0,0,0,0,0,0,0,3
Laurel Hill,202216,0,0,0,0,0,0,0,3
Askin,202216,0,0,0,0,0,0,0,6
Williamston,202216,0,0,0,0,0,0,0,6
Macon Bacon,202216,0,0,0,0,0,0,0,3
Cimarron,202216,0,0,0,0,0,0,0,5
Cyclone,202216,0,0,0,0,0,0,0,3
High Desert,202216,0,0,0,0,0,0,0,5
Skyline,202216,0,0,0,0,0,0,0,3
Yuma,202216,0,0,0,0,0,0,0,2
SPG NC,202215,0,0,0,0,0,0,0,3
SPG VA,202215,0,0,0,0,0,0,0,4
SPG TX,202215,0,0,0,0,0,0,0,3
Deercroft,202215,0,0,0,0,0,0,0,3
Laurel Hill,202215,0,0,0,0,0,0,0,3
Askin,202215,0,0,0,0,0,0,0,6
Williamston,202215,0,0,0,0,0,0,0,6
Macon Bacon,202215,0,0,0,0,0,0,0,3
Cimarron,202215,0,0,0,0,0,0,0,5
Cyclone,202215,0,0,0,0,0,0,0,3
High Desert,202215,0,0,0,0,0,0,0,3
Skyline,202215,0,0,0,0,0,0,0,3
Yuma,202215,0,0,0,0,0,0,0,2
SPG NC,202214,0,0,0,0,0,0,0,3
SPG VA,202214,0,0,0,0,0,0,0,4
SPG TX,202214,0,0,0,0,0,0,0,3
Deercroft,202214,0,0,0,0,0,0,0,3
Laurel Hill,202214,0,0,0,0,0,0,0,3
Askin,202214,0,0,0,0,0,0,0,6
Williamston,202214,0,0,1,0,0,0,1,6
Macon Bacon,202214,0,0,0,0,0,0,0,3
Cimarron,202214,0,0,0,0,0,0,0,5
Cyclone,202214,0,1,0,0,0,0,1,3
High Desert,202214,0,0,0,0,0,0,0,5
Skyline,202214,0,0,0,0,0,0,0,3
Yuma,202214,0,0,0,0,0,0,0,2
SPG NC,202213,0,0,0,0,0,0,0,3
SPG VA,202213,0,0,0,0,0,0,0,4
SPG TX,202213,0,0,0,0,0,0,0,3
Deercroft,202213,0,0,0,0,0,0,0,3
Laurel Hill,202213,0,0,0,0,0,0,0,3
Askin,202213,0,0,0,0,0,0,0,6
Williamston,202213,0,0,0,0,0,0,0,6
Macon Bacon,202213,0,0,0,0,0,0,0,3
Cimarron,202213,0,0,0,0,0,0,0,5
Cyclone,202213,0,0,0,0,0,0,0,4
High Desert,202213,0,0,0,0,0,0,0,5
Skyline,202213,0,0,0,0,0,0,0,3
Yuma,202213,0,0,0,0,0,0,0,2
SPG NC,202212,0,0,0,0,0,0,0,3
SPG VA,202212,0,0,0,0,0,0,0,4
SPG TX,202212,0,0,0,0,0,0,0,3
Deercroft,202212,0,0,0,0,0,0,0,3
Laurel Hill,202212,0,0,0,0,0,0,0,3
Askin,202212,0,0,0,0,0,0,0,6
Williamston,202212,0,0,0,0,0,0,0,6
Macon Bacon,202212,0,0,0,0,0,0,0,3
Cimarron,202212,0,0,0,0,0,0,0,5
Cyclone,202212,0,0,0,0,0,0,0,3
High Desert,202212,0,0,0,0,0,0,0,5
Skyline,202212,0,0,0,0,0,0,0,3
Yuma,202212,0,0,0,0,0,0,0,3
SPG NC,202211,0,0,0,0,0,0,0,3
SPG VA,202211,0,0,0,0,0,0,0,4
SPG TX,202211,0,0,0,0,0,0,0,3
Deercroft,202211,0,0,0,0,0,0,0,3
Laurel Hill,202211,0,0,0,0,0,0,0,3
Askin,202211,0,0,0,0,0,0,0,6
Williamston,202211,0,0,1,0,0,0,1,6
Macon Bacon,202211,0,0,0,0,0,0,0,3
Cimarron,202211,0,0,0,0,0,0,0,5
Cyclone,202211,0,0,0,0,0,0,0,3
High Desert,202211,0,0,0,0,0,0,0,4
Skyline,202211,0,0,0,0,0,0,0,3
Yuma,202211,0,1,0,0,0,0,1,3
SPG NC,202210,0,0,0,0,0,0,0,3
SPG VA,202210,0,0,0,0,0,0,0,4
SPG TX,202210,0,0,0,0,0,0,0,3
Deercroft,202210,0,0,0,0,0,0,0,3
Laurel Hill,202210,0,0,0,0,0,0,0,3
Askin,202210,0,0,0,0,0,0,0,6
Williamston,202210,0,0,0,0,0,0,0,6
Macon Bacon,202210,0,0,0,0,0,0,0,3
Cimarron,202210,0,0,0,0,0,0,0,5
Cyclone,202210,0,0,0,0,0,0,0,3
High Desert,202210,1,0,0,0,0,0,1,3
Skyline,202210,0,0,0,0,0,0,0,3
Yuma,202210,0,0,0,0,0,0,0,3
SPG NC,202209,0,0,1,0,0,0,1,3
SPG VA,202209,0,0,0,0,0,0,0,4
SPG TX,202209,0,0,0,0,0,0,0,3
Deercroft,202209,0,0,0,0,0,0,0,3
Laurel Hill,202209,0,0,0,0,0,0,0,3
Askin,202209,0,0,0,0,0,0,0,6
Williamston,202209,0,0,0,0,0,0,0,6
Macon Bacon,202209,0,0,0,0,1,0,1,3
Cimarron,202209,0,0,0,0,0,0,0,5
Cyclone,202209,0,0,0,0,0,0,0,4
High Desert,202209,0,0,0,0,0,0,0,3
Skyline,202209,0,0,0,0,0,0,0,3
Yuma,202209,0,0,0,0,0,0,0,3
SPG NC,202208,0,0,0,0,0,0,0,3
SPG VA,202208,0,0,0,0,0,0,0,4
SPG TX,202208,0,0,0,0,0,0,0,3
Deercroft,202208,0,0,0,0,0,0,0,3
Laurel Hill,202208,0,0,0,0,0,0,0,3
Askin,202208,0,0,0,0,0,0,0,6
Williamston,202208,0,0,0,0,0,0,0,6
Macon Bacon,202208,0,0,0,0,0,0,0,3
Cimarron,202208,0,0,0,0,0,0,0,5
Cyclone,202208,0,0,0,0,0,0,0,4
High Desert,202208,1,0,0,0,0,0,1,5
Skyline,202208,0,0,0,0,0,0,0,3
Yuma,202208,0,0,0,0,0,0,0,3
SPG NC,202207,0,0,0,0,0,0,0,3
SPG VA,202207,0,0,0,0,0,0,0,4
SPG TX,202207,0,0,0,0,0,0,0,3
Deercroft,202207,0,0,0,0,0,0,0,3
Laurel Hill,202207,0,0,0,0,0,0,0,3
Askin,202207,0,0,0,0,0,0,0,6
Williamston,202207,0,0,0,0,0,0,0,6
Macon Bacon,202207,0,0,0,0,0,0,0,3
Cimarron,202207,0,0,0,0,0,0,0,5
Cyclone,202207,0,0,0,0,0,0,0,3
High Desert,202207,1,0,0,0,0,0,1,3
Skyline,202207,0,0,0,0,0,0,0,3
Yuma,202207,0,1,0,0,0,0,1,3
SPG NC,202206,0,0,0,0,0,0,0,3
SPG VA,202206,0,0,0,0,0,0,0,4
SPG TX,202206,0,0,0,0,0,0,0,3
Deercroft,202206,0,0,0,0,0,0,0,3
Laurel Hill,202206,0,0,0,0,0,0,0,3
Askin,202206,0,0,0,0,0,0,0,6
Williamston,202206,0,0,0,0,0,0,0,6
Macon Bacon,202206,0,0,0,0,0,0,0,3
Cimarron,202206,0,0,0,0,0,0,0,5
Cyclone,202206,0,0,0,0,0,0,0,3
High Desert,202206,0,0,0,0,0,0,0,3
Skyline,202206,0,0,0,0,0,0,0,3
Yuma,202206,0,0,0,0,0,0,0,3
SPG NC,202205,0,0,0,0,0,0,0,3
SPG VA,202205,0,0,0,0,0,0,0,4
SPG TX,202205,0,0,0,0,0,0,0,3
Deercroft,202205,0,0,0,0,0,0,0,3
Laurel Hill,202205,0,0,0,0,0,0,0,3
Askin,202205,0,0,0,0,0,0,0,6
Williamston,202205,0,0,0,0,1,0,1,6
Macon Bacon,202205,0,0,0,0,0,0,0,3
Cimarron,202205,0,0,0,0,0,0,0,5
Cyclone,202205,0,0,0,0,0,0,0,3
High Desert,202205,0,0,0,0,0,0,0,3
Skyline,202205,0,0,0,0,0,0,0,3
Yuma,202205,0,0,0,0,0,0,0,3
SPG NC,202204,0,0,0,0,0,0,0,3
SPG VA,202204,0,0,0,0,0,0,0,4
SPG TX,202204,0,0,0,0,0,0,0,3
Deercroft,202204,0,0,0,0,0,0,0,3
Laurel Hill,202204,0,0,0,0,0,0,0,3
Askin,202204,0,0,0,0,0,0,0,6
Williamston,202204,0,0,0,1,0,0,1,6
Macon Bacon,202204,0,0,0,0,0,0,0,3
Cimarron,202204,0,0,0,0,0,0,0,5
Cyclone,202204,0,0,0,0,0,0,0,3
High Desert,202204,0,0,0,0,0,0,0,3
Skyline,202204,0,0,0,0,0,0,0,3
Yuma,202204,0,0,0,0,0,0,0,3
SPG NC,202203,0,0,0,0,0,0,0,3
SPG VA,202203,0,0,0,0,0,0,0,4
SPG TX,202203,0,0,0,0,0,0,0,3
Deercroft,202203,0,0,0,0,0,0,0,3
Laurel Hill,202203,0,0,0,0,0,0,0,3
Askin,202203,0,0,0,0,0,0,0,6
Williamston,202203,0,0,0,1,0,0,1,6
Macon Bacon,202203,1,0,0,0,0,0,1,3
Cimarron,202203,0,0,0,0,0,0,0,5
Cyclone,202203,0,0,0,0,0,0,0,3
High Desert,202203,0,0,0,0,0,0,0,3
Skyline,202203,0,0,0,0,0,0,0,3
Yuma,202203,0,0,0,0,0,0,0,3
SPG NC,202202,0,0,0,0,0,0,0,3
SPG VA,202202,0,0,0,0,0,0,0,4
SPG TX,202202,0,0,0,0,0,0,0,3
Deercroft,202202,0,0,0,0,0,0,0,3
Laurel Hill,202202,0,0,0,0,0,0,0,3
Askin,202202,0,0,0,0,0,0,0,6
Williamston,202202,0,0,0,0,0,0,0,6
Macon Bacon,202202,1,0,0,0,0,0,1,3
Cimarron,202202,0,0,0,0,0,0,0,5
Cyclone,202202,0,0,0,0,0,0,0,3
High Desert,202202,0,0,0,0,0,0,0,3
Princeton,202202,0,0,0,0,0,0,0,3
Skyline,202202,0,0,0,0,0,0,0,3
Yuma,202202,0,0,0,0,0,0,0,3
SPG NC,202201,0,0,0,0,0,0,0,3
SPG VA,202201,0,0,0,0,0,0,0,4
SPG TX,202201,0,0,0,0,0,0,0,3
Deercroft,202201,0,0,0,0,0,0,0,3
Laurel Hill,202201,0,0,0,0,0,0,0,3
Askin,202201,0,0,0,0,0,0,0,6
Williamston,202201,0,0,0,0,0,0,0,6
Robersonville,202201,0,0,0,0,0,0,0,6
Cimarron,202201,0,0,0,0,0,0,0,5
Cyclone,202201,0,1,0,0,0,0,1,3
High Desert,202201,0,0,0,0,0,0,0,3
Princeton,202201,0,0,0,0,0,0,0,3
Skyline,202201,0,0,0,0,2,0,2,3
Yuma,202201,0,0,0,0,0,0,0,2
SPG NC,202152,0,0,0,0,0,0,0,3
SPG VA,202152,0,0,0,0,0,0,0,4
SPG TX,202152,0,0,0,0,0,0,0,3
Deercroft,202152,0,0,0,0,0,0,0,3
Laurel Hill,202152,0,0,0,0,0,0,0,3
Askin,202152,0,0,0,0,0,0,0,6
Williamston,202152,0,0,0,0,0,0,0,6
Robersonville,202152,0,0,0,0,0,0,0,6
Cimarron,202152,0,0,0,0,0,0,0,4
Cyclone,202152,0,0,0,0,0,0,0,2
High Desert,202152,0,0,0,0,0,0,0,3
Princeton,202152,0,0,0,0,0,0,0,2
Skyline,202152,0,0,0,0,2,0,2,2
Yuma,202152,0,0,0,0,0,0,0,2
SPG NC,202151,0,0,0,0,0,0,0,3
SPG VA,202151,0,0,0,0,0,0,0,4
SPG TX,202151,0,0,0,0,0,0,0,3
Deercroft,202151,0,0,0,0,0,0,0,3
Laurel Hill,202151,0,0,0,0,0,0,0,3
Askin,202151,0,0,0,0,0,0,0,6
Williamston,202151,0,0,0,0,0,0,0,6
Robersonville,202151,0,0,0,0,0,0,0,6
Cimarron,202151,0,0,0,0,0,0,0,4
Cyclone,202151,0,0,1,0,0,0,1,3
High Desert,202151,0,0,0,0,1,0,1,3
Princeton,202151,0,0,0,0,0,0,0,3
Skyline,202151,0,0,0,0,0,0,0,3
Yuma,202151,0,0,0,0,0,0,0,2
SPG NC,202150,0,0,0,0,0,0,0,3
SPG VA,202150,0,0,0,0,0,0,0,4
SPG TX,202150,0,0,0,0,0,0,0,3
Deercroft,202150,0,0,0,0,0,0,0,3
Laurel Hill,202150,0,0,0,0,0,0,0,3
Askin,202150,0,0,0,0,0,0,0,6
Williamston,202150,0,0,0,0,0,0,0,6
Robersonville,202150,0,0,0,0,0,0,0,6
Cimarron,202150,0,0,0,0,0,0,0,5
Cyclone,202150,0,0,0,0,0,0,0,3
High Desert,202150,0,0,0,0,0,0,0,3
Princeton,202150,0,0,0,0,0,0,0,3
Skyline,202150,0,0,0,0,0,0,0,3
Yuma,202150,1,0,0,0,0,0,1,3
SPG NC,202149,0,0,0,0,0,0,0,3
SPG VA,202149,0,0,0,0,0,0,0,4
SPG TX,202149,0,0,0,0,0,0,0,3
Deercroft,202149,0,0,0,0,0,0,0,3
Laurel Hill,202149,0,0,0,0,0,0,0,3
Askin,202149,0,0,0,0,0,0,0,6
Williamston,202149,0,0,0,0,0,0,0,6
Robersonville,202149,0,0,0,0,0,0,0,6
Cimarron,202149,0,0,0,0,0,0,0,5
Cyclone,202149,0,0,0,0,0,0,0,3
High Desert,202149,0,0,0,0,0,0,0,3
Princeton,202149,0,0,0,0,0,0,0,3
Skyline,202149,0,0,0,0,0,0,0,3
Yuma,202149,0,0,0,0,0,0,0,3
SPG NC,202148,0,0,0,0,0,0,0,3
SPG VA,202148,0,0,0,0,0,0,0,4
SPG TX,202148,0,0,0,0,0,0,0,3
Deercroft,202148,0,0,0,0,0,0,0,3
Laurel Hill,202148,0,0,0,0,0,0,0,3
Askin,202148,0,0,0,0,0,0,0,6
Williamston,202148,0,0,0,0,0,0,0,6
Robersonville,202148,0,0,0,0,0,0,0,6
Cimarron,202148,0,0,0,0,0,0,0,5
Cyclone,202148,0,0,0,0,0,0,0,3
High Desert,202148,0,0,0,0,0,0,0,4
Princeton,202148,0,0,0,0,0,0,0,4
Skyline,202148,0,0,0,0,0,0,0,3
Yuma,202148,0,0,0,0,0,0,0,3
SPG NC,202147,0,0,0,0,0,0,0,3
SPG VA,202147,0,0,0,0,0,0,0,4
SPG TX,202147,0,0,0,0,0,0,0,3
Deercroft,202147,0,0,0,0,0,0,0,3
Laurel Hill,202147,0,0,0,0,0,0,0,3
Askin,202147,0,0,0,0,0,0,0,6
Williamston,202147,0,0,0,0,0,0,0,6
Robersonville,202147,0,0,0,0,0,0,0,6
Cimarron,202147,0,0,0,0,0,0,0,3
Cyclone,202147,0,0,0,0,0,0,0,3
High Desert,202147,0,1,0,0,0,0,1,2
Princeton,202147,0,0,0,0,0,0,0,3
Skyline,202147,0,0,0,0,0,0,0,2
Yuma,202147,0,0,0,0,0,0,0,2
SPG NC,202146,0,0,0,0,0,0,0,3
SPG VA,202146,0,0,0,0,0,0,0,4
SPG TX,202146,0,0,0,0,0,0,0,3
Deercroft,202146,0,0,0,0,0,0,0,3
Laurel Hill,202146,0,0,0,0,0,0,0,3
Askin,202146,0,0,0,0,0,0,0,6
Williamston,202146,0,0,0,0,0,0,0,6
Robersonville,202146,0,0,0,0,0,0,0,6
Cimarron,202146,0,0,0,0,0,0,0,4
Cyclone,202146,0,0,0,0,0,0,0,4
High Desert,202146,0,0,0,0,0,0,0,3
Princeton,202146,0,0,0,0,0,0,0,4
Skyline,202146,0,0,0,0,0,0,0,3
Yuma,202146,1,0,0,0,0,0,1,3
SPG NC,202145,0,0,0,0,0,0,0,3
SPG VA,202145,0,0,0,0,0,0,0,4
SPG TX,202145,0,0,0,0,0,0,0,3
Deercroft,202145,0,0,0,0,0,0,0,3
Laurel Hill,202145,0,0,0,0,0,0,0,3
Askin,202145,0,0,0,0,0,0,0,6
Williamston,202145,0,0,0,0,0,0,0,6
Robersonville,202145,0,0,0,0,0,0,0,6
Cimarron,202145,0,0,0,0,0,0,0,4
Cyclone,202145,0,0,0,0,1,0,1,4
High Desert,202145,0,0,0,0,0,0,0,3
Princeton,202145,0,0,0,0,0,0,0,4
Skyline,202145,0,0,0,0,0,0,0,3
Yuma,202145,0,0,0,0,0,0,0,3
SPG NC,202144,0,0,0,0,0,0,0,3
SPG VA,202144,0,0,0,0,0,0,0,4
SPG TX,202144,0,0,0,0,0,0,0,3
Deercroft,202144,0,0,0,0,0,0,0,3
Laurel Hill,202144,0,0,0,0,0,0,0,3
Askin,202144,0,0,0,0,0,0,0,6
Williamston,202144,0,0,0,0,0,0,0,6
Robersonville,202144,0,0,0,0,0,0,0,6
Cimarron,202144,0,0,0,0,0,0,0,4
Cyclone,202144,0,0,0,0,0,0,0,4
High Desert,202144,1,0,0,0,0,0,1,4
Princeton,202144,0,0,0,0,0,0,0,4
Skyline,202144,0,0,0,0,1,0,1,3
Yuma,202144,0,1,0,0,0,0,1,3
SPG NC,202143,0,0,0,0,0,0,0,3
SPG VA,202143,0,0,0,0,0,0,0,4
SPG TX,202143,0,0,0,0,0,0,0,3
Deercroft,202143,0,0,0,0,0,0,0,3
Laurel Hill,202143,0,0,0,0,0,0,0,3
Askin,202143,0,0,0,0,0,0,0,6
Williamston,202143,0,0,0,0,0,0,0,6
Robersonville,202143,0,0,0,0,0,0,0,6
Cimarron,202143,0,0,0,0,0,0,0,5
Cyclone,202143,0,0,0,0,0,0,0,3
High Desert,202143,0,0,0,0,0,0,0,3
Princeton,202143,1,0,0,0,0,0,1,4
Skyline,202143,0,0,0,0,0,0,0,3
Yuma,202143,0,0,0,0,0,0,0,3
SPG NC,202142,0,0,0,0,0,0,0,3
SPG VA,202142,0,0,0,0,0,0,0,4
SPG TX,202142,0,0,0,0,0,0,0,3
Deercroft,202142,0,0,0,0,0,0,0,3
Laurel Hill,202142,0,0,0,0,0,0,0,3
Askin,202142,0,0,0,0,0,0,0,6
Williamston,202142,0,0,0,0,0,0,0,6
Robersonville,202142,0,0,0,0,0,0,0,6
Cimarron,202142,0,0,0,0,0,0,0,4
Cyclone,202142,0,0,0,0,0,0,0,4
High Desert,202142,1,0,0,0,0,0,1,3
Princeton,202142,0,0,0,0,0,0,0,4
Skyline,202142,0,0,0,0,0,0,0,3
Yuma,202142,0,1,0,0,0,0,1,3
SPG NC,202141,0,0,0,0,0,0,0,3
SPG VA,202141,0,0,0,0,0,0,0,4
SPG TX,202141,0,0,0,0,0,0,0,3
Deercroft,202141,0,0,0,0,0,0,0,3
Laurel Hill,202141,0,0,0,0,0,0,0,3
Askin,202141,0,0,0,0,0,0,0,6
Williamston,202141,0,0,0,0,0,0,0,6
Robersonville,202141,0,0,0,0,0,0,0,6
Cimarron,202141,1,0,0,0,0,0,1,4
Cyclone,202141,0,0,0,0,0,0,0,4
High Desert,202141,0,0,0,0,0,0,0,4
Princeton,202141,0,0,0,0,0,0,0,4
Skyline,202141,0,1,0,0,0,0,1,3
Yuma,202141,0,0,0,0,0,0,0,3
SPG NC,202140,0,0,0,0,0,0,0,3
SPG VA,202140,0,0,0,0,0,0,0,4
SPG TX,202140,0,0,0,0,0,0,0,3
Deercroft,202140,0,0,0,0,0,0,0,3
Laurel Hill,202140,0,0,0,0,0,0,0,3
Askin,202140,0,0,0,0,0,0,0,6
Williamston,202140,0,0,0,0,0,0,0,6
Robersonville,202140,0,0,0,0,0,0,0,6
Cimarron,202140,0,0,0,0,0,0,0,4
Cyclone,202140,0,0,0,0,0,0,0,4
High Desert,202140,0,0,0,0,0,0,0,1
Princeton,202140,0,0,0,0,0,0,0,4
Skyline,202140,0,0,0,0,0,0,0,3
Yuma,202140,0,0,0,0,0,0,0,3
SPG NC,202139,0,0,0,0,0,0,0,3
SPG VA,202139,0,0,0,0,0,0,0,4
SPG TX,202139,0,0,0,0,0,0,0,3
Deercroft,202139,0,0,0,0,0,0,0,3
Laurel Hill,202139,0,0,0,0,0,0,0,3
Askin,202139,0,0,0,0,0,0,0,6
Williamston,202139,0,0,0,0,0,0,0,6
Robersonville,202139,0,0,0,0,0,0,0,6
Cimarron,202139,0,0,0,0,0,0,0,4
Cyclone,202139,0,0,0,0,0,0,0,4
High Desert,202139,0,0,0,0,0,0,0,3
Princeton,202139,0,0,0,0,0,0,0,4
Skyline,202139,0,0,0,0,0,0,0,3
Yuma,202139,0,0,0,0,0,0,0,3
SPG NC,202138,0,0,0,0,0,0,0,3
SPG VA,202138,0,0,0,0,0,0,0,4
SPG TX,202138,0,0,0,0,0,0,0,3
Deercroft,202138,0,0,0,0,0,0,0,3
Laurel Hill,202138,0,0,0,0,0,0,0,3
Askin,202138,0,0,0,0,0,0,0,6
Williamston,202138,0,0,0,0,0,0,0,6
Robersonville,202138,0,0,0,0,0,0,0,6
Cimarron,202138,0,0,0,0,0,0,0,4
Cyclone,202138,0,0,0,0,0,0,0,4
High Desert,202138,1,0,0,0,0,0,1,3
Princeton,202138,0,0,0,0,0,0,0,4
Skyline,202138,0,0,0,0,0,0,0,3
Yuma,202138,0,0,0,0,0,0,0,3
SPG NC,202137,0,0,0,0,0,0,0,3
SPG VA,202137,0,0,0,0,0,0,0,4
SPG TX,202137,0,0,0,0,0,0,0,3
Deercroft,202137,0,0,0,0,0,0,0,3
Laurel Hill,202137,0,0,0,0,0,0,0,3
Askin,202137,0,0,0,0,0,0,0,6
Williamston,202137,0,0,0,0,0,0,0,6
Robersonville,202137,0,0,0,0,0,0,0,6
Cimarron,202137,0,0,0,0,0,0,0,4
Cyclone,202137,0,0,0,0,0,0,0,4
High Desert,202137,0,0,0,0,0,0,0,3
Princeton,202137,0,0,0,0,0,0,0,4
Skyline,202137,0,1,0,0,0,0,1,3
Yuma,202137,0,1,0,0,0,0,1,3
SPG NC,202136,0,0,0,0,0,0,0,3
SPG VA,202136,0,0,0,0,0,0,0,4
SPG TX,202136,0,0,0,0,0,0,0,3
Deercroft,202136,0,0,0,0,0,0,0,3
Laurel Hill,202136,0,0,0,0,0,0,0,3
Askin,202136,0,0,0,0,0,0,0,6
Williamston,202136,0,0,0,0,0,0,0,6
Robersonville,202136,0,0,0,0,0,0,0,6
Cimarron,202136,0,0,0,0,0,0,0,4
Cyclone,202136,0,0,0,0,0,0,0,4
High Desert,202136,0,0,0,0,0,0,0,3
Princeton,202136,1,0,0,0,0,0,1,4
Skyline,202136,0,0,0,0,0,0,0,3
Yuma,202136,0,2,0,0,0,0,2,3
SPG NC,202135,0,0,0,0,0,0,0,3
SPG VA,202135,0,0,0,0,0,0,0,4
SPG TX,202135,0,0,0,0,0,0,0,3
Deercroft,202135,0,0,0,0,0,0,0,3
Laurel Hill,202135,0,0,0,0,0,0,0,3
Askin,202135,0,0,0,0,0,0,0,6
Williamston,202135,0,0,0,0,0,0,0,6
Robersonville,202135,0,0,0,0,0,0,0,6
Cimarron,202135,0,0,0,0,0,0,0,4
Cyclone,202135,0,0,0,0,0,0,0,4
High Desert,202135,0,0,0,0,0,0,0,3
Princeton,202135,1,0,0,0,0,0,1,4
Skyline,202135,1,0,0,0,0,0,1,3
Yuma,202135,0,0,0,0,0,0,0,3
SPG NC,202134,0,0,0,0,0,0,0,3
SPG VA,202134,0,0,0,0,0,0,0,4
SPG TX,202134,0,0,0,0,0,0,0,3
Deercroft,202134,0,0,0,0,0,0,0,3
Laurel Hill,202134,0,0,0,0,0,0,0,3
Askin,202134,0,0,0,0,0,0,0,6
Williamston,202134,0,0,0,0,0,1,1,6
Robersonville,202134,0,0,0,0,0,0,0,6
Cimarron,202134,0,0,0,0,0,0,0,4
Cyclone,202134,0,0,0,0,0,0,0,4
High Desert,202134,0,0,0,0,0,0,0,3
Princeton,202134,0,0,0,0,0,0,0,4
Skyline,202134,0,0,0,0,0,0,0,3
Yuma,202134,0,0,0,0,0,0,0,3
SPG NC,202133,0,0,0,0,0,0,0,3
SPG VA,202133,0,0,0,0,0,0,0,4
SPG TX,202133,0,0,0,0,0,0,0,3
Deercroft,202133,0,0,0,0,0,0,0,3
Laurel Hill,202133,0,0,0,0,0,0,0,3
Askin,202133,0,0,0,0,0,0,0,6
Williamston,202133,0,0,0,0,0,0,0,6
Robersonville,202133,0,0,0,0,0,0,0,6
Cimarron,202133,0,0,0,0,0,0,0,4
Cyclone,202133,0,0,0,0,0,0,0,4
High Desert,202133,0,0,0,0,0,0,0,3
Princeton,202133,0,1,0,0,0,0,1,4
Skyline,202133,0,0,0,0,0,0,0,3
Yuma,202133,0,1,0,0,0,0,1,3
SPG NC,202132,0,0,0,0,0,0,0,3
SPG VA,202132,0,0,0,0,0,0,0,4
SPG TX,202132,0,0,0,0,0,0,0,3
Deercroft,202132,0,0,0,0,0,0,0,3
Laurel Hill,202132,0,0,0,0,0,0,0,3
Askin,202132,0,0,0,0,0,0,0,6
Williamston,202132,0,0,0,0,0,0,0,6
