Employee Home Business Unit,Employee Home Business Unit Desc.,Employee Number,Employee Job Type Description,Pay Per Date,Pay Type,Pay Type Description,Hours,Employee Pay Class Description
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),9/4/2022,99,PTO,4,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),9/4/2022,1,Regular,88.9,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),9/4/2022,12,Premium,12.67,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 4 (Hourly),9/4/2022,1,Regular,88.65,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 4 (Hourly),9/4/2022,12,Premium,12.55,Hourly
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Hourly),9/4/2022,1,Regular,104.12,Hourly
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Hourly),9/4/2022,12,Premium,16.92,Hourly
7092,Askin Boar Stud,714927,Boar Stud Mgr.,9/4/2022,1,Regular,80,Salaried
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,9/4/2022,1,Regular,99.53,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,9/4/2022,12,Premium,13.4,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,9/4/2022,1,Regular,92.38,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,9/4/2022,12,Premium,13.13,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,9/4/2022,99,PTO,5,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,102.88,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,20.17,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/4/2022,1,Regular,76.32,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/4/2022,12,Premium,10.52,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/4/2022,99,PTO,28.8,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,9/4/2022,1,Regular,104.32,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,9/4/2022,12,Premium,16.92,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 (H),9/4/2022,1,Regular,94.88,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 (H),9/4/2022,12,Premium,12.82,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,101.72,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,8.9,Hourly
7092,Askin Boar Stud,3387717,Herdsperson Trainee/Laborer,9/4/2022,1,Regular,34.73,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1,9/4/2022,1,Regular,101.38,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1,9/4/2022,12,Premium,17.12,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),9/4/2022,1,Regular,109.55,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),9/4/2022,12,Premium,29.53,Hourly
7093,Martin County Boar Stud,1226601,Boar Stud Mgr.,9/4/2022,1,Regular,80,Salaried
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),9/4/2022,1,Regular,116.63,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),9/4/2022,12,Premium,18.03,Hourly
7093,Martin County Boar Stud,3300775,Production Mgr Trainee 1,9/4/2022,1,Regular,138.03,Hourly
7093,Martin County Boar Stud,3300775,Production Mgr Trainee 1,9/4/2022,12,Premium,22.5,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,135.32,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,25.42,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,123.43,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,25.3,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),9/4/2022,1,Regular,124.08,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),9/4/2022,12,Premium,26.42,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),9/4/2022,1,Regular,84.6,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),9/4/2022,12,Premium,19.35,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),9/4/2022,99,PTO,9.6,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1,9/4/2022,1,Regular,135.83,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1,9/4/2022,12,Premium,16.9,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,9/4/2022,1,Regular,139.87,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,9/4/2022,12,Premium,23.27,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),9/4/2022,1,Regular,,Hourly
8230,GIF-Boar Stud,1173067,AI Courier,9/4/2022,1,Regular,87.07,Hourly
8230,GIF-Boar Stud,1173067,AI Courier,9/4/2022,99,PTO,9,Hourly
8230,GIF-Boar Stud,2121839,AI Courier,9/4/2022,1,Regular,28.97,Hourly
8230,GIF-Boar Stud,3398257,AI Courier,9/4/2022,1,Regular,,Hourly
49170,Boar Stud  49170,789507,Boar Stud Mgr.,9/4/2022,1,Regular,64,Salaried
49170,Boar Stud  49170,789507,Boar Stud Mgr.,9/4/2022,99,PTO,16,Salaried
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),9/4/2022,1,Regular,61.82,Hourly
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),9/4/2022,99,PTO,22.63,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),9/4/2022,1,Regular,73.33,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),9/4/2022,99,PTO,9,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,86.58,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,9/4/2022,99,PTO,10,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/4/2022,1,Regular,48.73,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/4/2022,12,Premium,7.68,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/4/2022,99,PTO,30,Hourly
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,89.93,Hourly
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,10.88,Hourly
49370,High Desert Boar Stud,3301684,Boar Stud Mgr.,9/4/2022,1,Regular,40,Salaried
49370,High Desert Boar Stud,3301684,Boar Stud Mgr.,9/4/2022,30,Holiday,8,Salaried
49370,High Desert Boar Stud,3301684,Boar Stud Mgr.,9/4/2022,99,PTO,32,Salaried
49370,High Desert Boar Stud,3357155,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,81.78,Hourly
49370,High Desert Boar Stud,3357155,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,8.37,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,81.55,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,8.13,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1 Certf,9/4/2022,1,Regular,81.85,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1 Certf,9/4/2022,12,Premium,8.37,Hourly
49370,High Desert Boar Stud,3394135,Production Mgr Trainee 1,9/4/2022,1,Regular,81.48,Hourly
49370,High Desert Boar Stud,3394135,Production Mgr Trainee 1,9/4/2022,12,Premium,8.18,Hourly
49770,Colorado Boar Stud,776837,AI Courier,9/4/2022,1,Regular,12.82,Hourly
49770,Colorado Boar Stud,776837,AI Courier,9/4/2022,4,Non-Worked,12.18,Hourly
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,9/4/2022,1,Regular,80,Salaried
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),9/4/2022,1,Regular,81.25,Hourly
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),9/4/2022,4,Non-Worked,1,Hourly
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),9/4/2022,12,Premium,33.55,Hourly
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),9/4/2022,99,PTO,8,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 HOD,9/4/2022,1,Regular,81.85,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 HOD,9/4/2022,99,PTO,8,Hourly
49770,Colorado Boar Stud,3383761,Production Mgr Trainee 1,9/4/2022,1,Regular,77.8,Hourly
49770,Colorado Boar Stud,3383761,Production Mgr Trainee 1,9/4/2022,4,Non-Worked,11.5,Hourly
49770,Colorado Boar Stud,3383761,Production Mgr Trainee 1,9/4/2022,11,Shift Diff,58.75,Hourly
49770,Colorado Boar Stud,3385337,Production Mgr Trainee 1,9/4/2022,1,Regular,75.17,Hourly
49770,Colorado Boar Stud,3385337,Production Mgr Trainee 1,9/4/2022,30,Holiday,8,Hourly
49770,Colorado Boar Stud,3385337,Production Mgr Trainee 1,9/4/2022,99,PTO,8,Hourly
2874,AI Lab-Cyclone 2874,789074,Boar Stud HOD 2 (Hourly),9/18/2022,1,Regular,90.83,Hourly
2874,AI Lab-Cyclone 2874,789074,Boar Stud HOD 2 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),9/18/2022,1,Regular,65.82,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),9/18/2022,99,PTO,8,Hourly
2874,AI Lab-Cyclone 2874,3344621,Herdsperson 1 (Hourly),9/18/2022,1,Regular,79.68,Hourly
2874,AI Lab-Cyclone 2874,3375574,Herdsperson 4 (Hourly),9/18/2022,1,Regular,93.62,Hourly
2874,AI Lab-Cyclone 2874,3375574,Herdsperson 4 (Hourly),9/18/2022,12,Premium,7.5,Hourly
2874,AI Lab-Cyclone 2874,3375574,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3378304,Herdsperson 4 (Hourly),9/18/2022,1,Regular,98.62,Hourly
2874,AI Lab-Cyclone 2874,3378304,Herdsperson 4 (Hourly),9/18/2022,12,Premium,6.33,Hourly
2874,AI Lab-Cyclone 2874,3378304,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3393712,Herdsperson 3 (Hourly),9/18/2022,1,Regular,90.47,Hourly
2874,AI Lab-Cyclone 2874,3393712,Herdsperson 3 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3403278,Herdsperson 1 (Hourly),9/18/2022,1,Regular,58.87,Hourly
2874,AI Lab-Cyclone 2874,802455,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
2874,AI Lab-Cyclone 2874,3383365,Herdsperson 4 (Hourly),9/18/2022,1,Regular,103.62,Hourly
2874,AI Lab-Cyclone 2874,3383365,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,8,Hourly
2874,AI Lab-Cyclone 2874,3399459,AI Courier,9/18/2022,1,Regular,37.88,Hourly
3470,AI Lab-Cimarron 3470,3393226,Herdsperson 4 (Hourly),9/18/2022,1,Regular,93.98,Hourly
3470,AI Lab-Cimarron 3470,3393226,Herdsperson 4 (Hourly),9/18/2022,12,Premium,16.87,Hourly
3470,AI Lab-Cimarron 3470,3393226,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,3393676,AI Courier,9/18/2022,1,Regular,37.8,Hourly
3470,AI Lab-Cimarron 3470,3404531,Herdsperson Trainee/Laborer,9/18/2022,1,Regular,88.37,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),9/18/2022,1,Regular,102.77,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),9/18/2022,4,Non-Worked,3,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),9/18/2022,12,Premium,16.85,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,2184097,AI Courier,9/18/2022,1,Regular,80.02,Hourly
3470,AI Lab-Cimarron 3470,2184097,AI Courier,9/18/2022,30,Holiday,8.73,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),9/18/2022,1,Regular,81.33,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),9/18/2022,12,Premium,6.07,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,3387166,Herdsperson 4 (Hourly),9/18/2022,1,Regular,95.07,Hourly
3470,AI Lab-Cimarron 3470,3387166,Herdsperson 4 (Hourly),9/18/2022,12,Premium,11.53,Hourly
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),9/18/2022,1,Regular,69.28,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),9/18/2022,12,Premium,11.87,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),9/18/2022,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,985941,Boar Stud HOD 2 (Hourly),9/18/2022,99,PTO,17.46,Hourly
7068,Farm 7068-AI,1048903,Boar Stud Mgr.,9/18/2022,1,Regular,56,Salaried
7068,Farm 7068-AI,1048903,Boar Stud Mgr.,9/18/2022,99,PTO,24,Salaried
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),9/18/2022,1,Regular,88.72,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),9/18/2022,12,Premium,1.52,Hourly
7068,Farm 7068-AI,1365358,Boar Stud Asst Manager (H),9/18/2022,99,PTO,4,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),9/18/2022,1,Regular,71.95,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),9/18/2022,12,Premium,1.83,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),9/18/2022,99,PTO,7,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),9/18/2022,1,Regular,71.42,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),9/18/2022,12,Premium,2.18,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),9/18/2022,99,PTO,6,Hourly
7068,Farm 7068-AI,3396306,Herdsperson Trainee/Laborer,9/18/2022,1,Regular,67.17,Hourly
7068,Farm 7068-AI,3396306,Herdsperson Trainee/Laborer,9/18/2022,12,Premium,2.93,Hourly
7068,Farm 7068-AI,3396306,Herdsperson Trainee/Laborer,9/18/2022,30,Holiday,9.6,Hourly
7069,Farm 7069-AI,787122,Herdsperson Trainee/Laborer,9/18/2022,1,Regular,24.93,Hourly
7069,Farm 7069-AI,3349479,Boar Stud Asst Manager (H),9/18/2022,1,Regular,57.22,Hourly
7069,Farm 7069-AI,3349479,Boar Stud Asst Manager (H),9/18/2022,12,Premium,6.97,Hourly
7069,Farm 7069-AI,3349479,Boar Stud Asst Manager (H),9/18/2022,30,Holiday,9.6,Hourly
7069,Farm 7069-AI,3349479,Boar Stud Asst Manager (H),9/18/2022,99,PTO,19.2,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),9/18/2022,1,Regular,101.47,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),9/18/2022,12,Premium,21.48,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Hourly),9/18/2022,30,Holiday,9.6,Hourly
7069,Farm 7069-AI,3310840,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1,9/18/2022,1,Regular,105.78,Hourly
7069,Farm 7069-AI,3400672,Production Mgr Trainee 1,9/18/2022,12,Premium,21.38,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1,9/18/2022,1,Regular,105.8,Hourly
7069,Farm 7069-AI,3400673,Production Mgr Trainee 1,9/18/2022,12,Premium,21.38,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),9/18/2022,1,Regular,100.53,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),9/18/2022,12,Premium,22.3,Hourly
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,9.6,Hourly
7081,Deercroft Boar Stud,3306856,Herdsperson 2 (Hourly),9/18/2022,1,Regular,82.58,Hourly
7081,Deercroft Boar Stud,3306856,Herdsperson 2 (Hourly),9/18/2022,12,Premium,8.05,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),9/18/2022,1,Regular,86.72,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 4 (Hourly),9/18/2022,12,Premium,9.4,Hourly
7081,Deercroft Boar Stud,100820,Herdsperson 4 (Hourly),9/18/2022,1,Regular,84.4,Hourly
7081,Deercroft Boar Stud,100820,Herdsperson 4 (Hourly),9/18/2022,12,Premium,7.03,Hourly
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,9/18/2022,1,Regular,72,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,9/18/2022,30,Holiday,8,Salaried
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),9/18/2022,1,Regular,86.48,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),9/18/2022,12,Premium,11.32,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),9/18/2022,99,PTO,2,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),9/18/2022,1,Regular,87.18,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),9/18/2022,12,Premium,12.5,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 4 (Hourly),9/18/2022,1,Regular,90.13,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 4 (Hourly),9/18/2022,12,Premium,12.5,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),9/18/2022,1,Regular,80.6,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),9/18/2022,12,Premium,13.92,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),9/18/2022,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Hourly),9/18/2022,99,PTO,9.6,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,9/18/2022,1,Regular,100.07,Hourly
7092,Askin Boar Stud,1066696,Production Mgr Trainee 2 Cert,9/18/2022,12,Premium,13.23,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/18/2022,1,Regular,99.25,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/18/2022,12,Premium,14.13,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),9/18/2022,31,Holiday-adtl,9.6,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,9/18/2022,1,Regular,79.25,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,9/18/2022,12,Premium,17.5,Hourly
7092,Askin Boar Stud,2141681,Production Mgr Trainee 2 Cert,9/18/2022,30,Holiday,19.2,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1,9/18/2022,1,Regular,96.52,Hourly
7092,Askin Boar Stud,3394661,Production Mgr Trainee 1,9/18/2022,12,Premium,17.45,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 (H),9/18/2022,1,Regular,98.48,Hourly
7092,Askin Boar Stud,3321493,Production Mgr Trainee 2 (H),9/18/2022,12,Premium,13.63,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,94.23,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,12.67,Hourly
7092,Askin Boar Stud,3369301,Production Mgr Trainee 1 Certf,9/18/2022,99,PTO,1,Hourly
7092,Askin Boar Stud,3387717,Herdsperson Trainee/Laborer,9/18/2022,1,Regular,12.07,Hourly
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Hourly),9/18/2022,1,Regular,97.05,Hourly
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Hourly),9/18/2022,12,Premium,17.47,Hourly
7092,Askin Boar Stud,714927,Boar Stud Mgr.,9/18/2022,1,Regular,76,Salaried
7092,Askin Boar Stud,714927,Boar Stud Mgr.,9/18/2022,99,PTO,4,Salaried
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,9/18/2022,1,Regular,100.38,Hourly
7092,Askin Boar Stud,1123529,Production Mgr Trainee 2 Cert,9/18/2022,12,Premium,13.37,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,96.83,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,14.1,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,9/18/2022,99,PTO,9,Hourly
7093,Martin County Boar Stud,1226601,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),9/18/2022,1,Regular,106.95,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),9/18/2022,12,Premium,20.48,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),9/18/2022,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3300775,Production Mgr Trainee 1,9/18/2022,1,Regular,133.18,Hourly
7093,Martin County Boar Stud,3300775,Production Mgr Trainee 1,9/18/2022,12,Premium,29.73,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,132.47,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,29.12,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),9/18/2022,1,Regular,94.48,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),9/18/2022,12,Premium,10.23,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),9/18/2022,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),9/18/2022,1,Regular,88.47,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 4 (Hourly),9/18/2022,12,Premium,7.25,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,132.8,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,29.17,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1,9/18/2022,1,Regular,109.98,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1,9/18/2022,12,Premium,26.08,Hourly
7093,Martin County Boar Stud,3338887,Production Mgr Trainee 1,9/18/2022,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,9/18/2022,1,Regular,124.52,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,9/18/2022,12,Premium,18.05,Hourly
7093,Martin County Boar Stud,3374494,Production Mgr Trainee 1,9/18/2022,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),9/18/2022,1,Regular,96.07,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),9/18/2022,12,Premium,14.43,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),9/18/2022,1,Regular,,Hourly
8230,GIF-Boar Stud,1173067,AI Courier,9/18/2022,1,Regular,94.13,Hourly
8230,GIF-Boar Stud,2121839,AI Courier,9/18/2022,1,Regular,30.85,Hourly
8230,GIF-Boar Stud,3398257,AI Courier,9/18/2022,1,Regular,,Hourly
49170,Boar Stud  49170,789507,Boar Stud Mgr.,9/18/2022,1,Regular,80,Salaried
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),9/18/2022,1,Regular,53.92,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),9/18/2022,99,PTO,20,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/18/2022,1,Regular,59.72,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/18/2022,30,Holiday,10,Hourly
49170,Boar Stud  49170,1291319,Boar Stud Asst Manager (H),9/18/2022,99,PTO,10,Hourly
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,76.57,Hourly
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),9/18/2022,1,Regular,92.1,Hourly
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),9/18/2022,12,Premium,12.95,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,97.62,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,13.3,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,89.12,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,8.27,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1 Certf,9/18/2022,30,Holiday,9,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1 Certf,9/18/2022,1,Regular,95.68,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1 Certf,9/18/2022,12,Premium,8.63,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1 Certf,9/18/2022,30,Holiday,9,Hourly
